join_index,sampling_index,origin,destination,area,journeyClass,ttpTravelTime,metadata
1498,498,"43.5734885 , -79.75983550000001","43.840963200000004 , -79.49239150000001",urban-urban,urban,2069,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1503,503,"43.8026478 , -79.2086062","43.9540949 , -79.2091082",urban-rural,mixed,1802,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1510,510,"43.799426000000004 , -79.6805952","44.0101576 , -79.6801391",urban-urban,mixed,1793,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1511,511,"44.962008700000005 , -78.47283870000001","45.0437157 , -78.39072920000001",urban-urban,mixed,1792,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1513,513,"44.842196 , -78.437959","45.0198076 , -78.43805400000001",urban-rural,mixed,1811,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1515,515,"44.2661038 , -76.4852836","44.473634600000004 , -76.6933053",urban-urban,mixed,1812,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1516,516,"45.0387463 , -79.31476860000001","45.3123826 , -79.31505080000001",urban-rural,mixed,1812,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1517,517,"44.182753600000005 , -77.4191146","44.1822748 , -77.7753691",urban-urban,mixed,1813,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1518,518,"46.4320042 , -83.72899550000001","46.4316911 , -83.925717",urban-urban,mixed,1787,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1519,519,"44.361272400000004 , -79.6657311","44.3618645 , -79.97487770000001",urban-urban,mixed,1814,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1520,520,"45.0432975 , -76.7024372","45.1394791 , -76.6059968",urban-urban,mixed,1786,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1521,521,"45.4044997 , -75.70191650000001","45.404132000000004 , -75.3426835",urban-rural,mixed,1814,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1523,523,"44.4073859 , -78.2643982","44.1802973 , -78.4916458",urban-urban,mixed,1815,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1524,524,"43.3476973 , -79.83058390000001","43.100723900000006 , -80.07714150000001",urban-urban,mixed,1816,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1525,525,"44.721380100000005 , -76.57399740000001","44.7212278 , -76.77526370000001",urban-urban,mixed,1784,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1526,526,"45.4277767 , -77.52889280000001","45.2854867 , -77.5291529",urban-urban,mixed,1816,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1533,533,"44.5545546 , -78.8131819","44.7317265 , -78.8129617",urban-urban,mixed,1822,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1535,535,"44.6024687 , -78.69973590000001","44.744143400000006 , -78.8414832",rural-urban,mixed,1777,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1537,537,"46.3698234 , -83.87751250000001","46.370198900000005 , -83.66226780000001",urban-urban,mixed,1777,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1538,538,"43.74125 , -79.3312891","44.0622425 , -79.33171510000001",urban-urban,mixed,1776,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1539,539,"45.4448506 , -77.8047906","45.445108700000006 , -77.58145850000001",urban-urban,mixed,1776,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1540,540,"46.582493 , -81.4286326","46.5827461 , -81.0919267",urban-rural,mixed,1824,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1541,541,"43.4269814 , -80.4150037","43.4273867 , -80.83824150000001",urban-rural,mixed,1776,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1542,542,"44.105086500000006 , -77.60797740000001","44.1046373 , -77.3469582",urban-urban,mixed,1775,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1543,543,"44.275615 , -76.54535100000001","44.451482600000006 , -76.5451238",rural-urban,mixed,1774,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1544,544,"44.708396300000004 , -78.07069320000001","44.8625794 , -78.2247993",urban-urban,mixed,1826,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1546,546,"44.643290300000004 , -76.5120694","44.4762758 , -76.6796637",rural-urban,mixed,1829,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1547,547,"45.041795900000004 , -78.23168340000001","45.042361 , -78.5598167",urban-urban,mixed,1831,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1548,548,"45.5285464 , -77.42780760000001","45.528333100000005 , -77.7138668",urban-urban,mixed,1769,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1549,549,"43.9749563 , -78.1859166","44.1763035 , -77.98456010000001",urban-urban,mixed,1831,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1550,550,"44.1906843 , -77.0973524","44.1911719 , -76.7829385",urban-urban,mixed,1831,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1552,552,"44.818552600000004 , -76.1934933","44.981298200000005 , -76.0311394",urban-urban,mixed,1832,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1553,553,"45.447428800000004 , -79.90889200000001","45.539210700000005 , -80.0000062",urban-urban,mixed,1768,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1555,555,"44.528541700000005 , -76.2414316","44.6877834 , -76.0816078",urban-rural,mixed,1767,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1557,557,"43.5256546 , -79.8695423","43.7242523 , -80.06790840000001",urban-urban,mixed,1833,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1559,559,"43.831720000000004 , -79.62704000000001","44.0873937 , -79.62678310000001",urban-urban,mixed,1834,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1561,561,"44.7247508 , -77.99921210000001","44.6776697 , -78.0456211",urban-urban,mixed,1835,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1563,563,"44.734799900000006 , -76.9697721","44.734153500000005 , -77.1238179",urban-urban,mixed,1835,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1564,564,"44.344598600000005 , -78.31553120000001","44.103162000000005 , -78.5565327",urban-urban,mixed,1836,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1567,567,"42.995868400000006 , -79.2216897","42.9964667 , -79.5541456",urban-urban,mixed,1762,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1568,568,"44.2941164 , -78.360146","44.468879400000006 , -78.1857665",urban-urban,mixed,1762,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1569,569,"44.621971 , -80.9476052","44.6224691 , -81.27084640000001",urban-urban,mixed,1762,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1570,570,"45.466835200000006 , -76.9027933","45.4674385 , -77.12527440000001",urban-urban,mixed,1760,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1578,578,"43.0110777 , -81.3210737","42.7953922 , -81.32158890000001",urban-rural,mixed,1845,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1579,579,"43.5196036 , -80.2334932","43.5189524 , -79.85201930000001",urban-urban,mixed,1845,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1580,580,"45.446660900000005 , -79.53046810000001","45.582376800000006 , -79.3951054",urban-urban,mixed,1846,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1582,582,"45.731873300000004 , -79.4098757","45.503081 , -79.4095594",urban-urban,mixed,1849,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1587,587,"44.246128600000006 , -76.56806300000001","44.246543300000006 , -76.90550610000001",urban-rural,mixed,1749,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1589,589,"49.9798776 , -94.3984714","49.840343600000004 , -94.3980514",urban-urban,mixed,1748,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1594,594,"44.457826100000005 , -77.00000340000001","44.296273500000005 , -77.1615295",urban-urban,mixed,1857,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1595,595,"45.225779 , -79.48530840000001","45.0332439 , -79.29283620000001",urban-urban,mixed,1857,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1597,597,"43.4887542 , -79.86189970000001","43.6917872 , -80.0649618",urban-rural,mixed,1742,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1598,598,"50.124481100000004 , -93.3057981","50.257445100000005 , -93.3058067",urban-urban,mixed,1858,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1599,599,"44.8295867 , -79.6749185","44.828985100000004 , -79.7087829",urban-urban,mixed,1859,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1600,600,"44.7669143 , -76.2400951","44.7664046 , -76.44855050000001",urban-urban,mixed,1861,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1606,606,"45.325106700000006 , -78.9715994","45.1812575 , -78.8277753",urban-urban,mixed,1864,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1607,607,"44.413086400000005 , -79.5917168","44.2171413 , -79.591046",urban-urban,mixed,1864,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1611,611,"49.0758986 , -81.2131415","49.210813300000005 , -81.07771220000001",urban-urban,mixed,1865,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1612,612,"45.173586400000005 , -79.13623700000001","45.3734874 , -79.1362534",urban-urban,mixed,1865,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1613,613,"44.9628621 , -78.6279969","44.9627725 , -78.390422",urban-urban,mixed,1867,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1616,616,"43.122308700000005 , -80.2863313","43.122762 , -79.92971730000001",urban-urban,mixed,1869,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1619,619,"49.2668623 , -84.6702592","49.412803700000005 , -84.66961570000001",urban-urban,mixed,1870,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1625,625,"45.7693048 , -79.40068880000001","46.100981600000004 , -79.40044680000001",urban-urban,mixed,1872,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1627,627,"45.3847146 , -75.73127260000001","45.142972900000004 , -75.7306379",urban-rural,mixed,1873,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
1630,630,"43.243459 , -79.8151258","43.0647116 , -79.63672100000001",urban-rural,mixed,1876,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""e8d1f5b91b6f405ba6c0267da8ed117d""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""a045e95393294f6cad1ab8807c001ca6""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""c16ad7f93e1d46c2ae1ca883b048c216""}}"
