join_index,sampling_index,origin,destination,area,journeyClass,ttpTravelTime,metadata
1097,97,"45.4791054 , -73.8384585","45.3872652 , -73.7464302",urban-urban,urban,1886,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1098,98,"45.8391631 , -74.14670600000001","45.839629300000006 , -74.25603120000001",urban-urban,urban,1713,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1099,99,"45.3495725 , -73.6465477","45.5560221 , -73.8524431",urban-urban,urban,1887,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1100,100,"45.551639900000005 , -73.9113818","45.776385700000006 , -73.6862237",urban-rural,urban,1888,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1106,106,"45.519085700000005 , -73.3375048","45.3164917 , -73.540532",urban-rural,urban,1709,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1107,107,"45.476933 , -73.5865634","45.7058747 , -73.8148535",urban-urban,urban,1892,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1111,111,"45.598445600000005 , -73.1893062","45.426172400000006 , -73.3613263",urban-urban,urban,1704,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1112,112,"45.5471944 , -73.56975410000001","45.3554995 , -73.7621543",urban-urban,urban,1897,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1113,113,"45.480930300000004 , -73.83022700000001","45.5353696 , -73.8841615",urban-urban,urban,1898,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1116,116,"45.455406100000005 , -73.87255420000001","45.4552988 , -74.1661689",urban-urban,urban,1700,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1119,119,"45.463332 , -73.5936418","45.6894609 , -73.820475",urban-rural,urban,1902,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1125,125,"45.5085081 , -73.45576170000001","45.655599 , -73.3090464",urban-urban,urban,1694,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1127,127,"46.7134665 , -71.3552148","46.919994 , -71.1483944",urban-urban,urban,1907,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1130,130,"45.7470392 , -74.00097740000001","45.434009700000004 , -73.6879766",urban-urban,urban,1909,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1131,131,"45.57289 , -73.6390204","45.4041216 , -73.4709409",urban-urban,urban,1910,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1134,134,"45.665874200000005 , -75.5851313","45.550897400000004 , -75.7004704",urban-urban,urban,1686,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1135,135,"45.619135500000006 , -73.55173980000001","45.367132100000006 , -73.5517796",urban-urban,urban,1914,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1138,138,"45.614430500000005 , -73.8417544","45.854576200000004 , -73.60206620000001",urban-urban,urban,1916,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1139,139,"45.397427900000004 , -75.8420236","45.5717626 , -75.6669901",urban-urban,urban,1917,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1140,140,"45.78435 , -74.1579573","45.8692542 , -74.0735664",urban-urban,urban,1918,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1141,141,"45.499338200000004 , -73.8196538","45.3529393 , -73.96551670000001",urban-urban,urban,1681,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1144,144,"45.524854700000006 , -73.35260720000001","45.6782041 , -73.50538710000001",urban-urban,urban,1681,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1145,145,"45.533799200000004 , -73.6930371","45.303482100000004 , -73.6923917",urban-urban,urban,1923,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1148,148,"45.556817900000006 , -73.7522817","45.7652316 , -73.7519896",urban-rural,urban,1924,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1149,149,"45.5679731 , -73.2252733","45.4267599 , -73.3667657",urban-urban,urban,1675,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1151,151,"45.469891800000006 , -73.6323144","45.306035200000004 , -73.7956525",urban-urban,urban,1674,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1153,153,"45.527238100000005 , -73.8082591","45.358733300000004 , -73.9769467",urban-urban,urban,1927,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1155,155,"45.618904400000005 , -73.8228634","45.6192694 , -73.45152660000001",urban-urban,urban,1930,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1157,157,"45.507122800000005 , -73.55905870000001","45.6760591 , -73.39024400000001",urban-rural,urban,1669,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1158,158,"45.5294396 , -73.62895130000001","45.748196300000004 , -73.6293371",urban-urban,urban,1932,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1159,159,"45.4838795 , -73.616764","45.484543900000006 , -73.27118850000001",urban-urban,urban,1668,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1160,160,"45.4709549 , -73.5424665","45.4712242 , -73.86899580000001",urban-urban,urban,1666,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1161,161,"45.6376301 , -73.67677970000001","45.4156099 , -73.6761602",urban-urban,urban,1934,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1162,162,"46.71985290000001 , -71.2500053","46.9585316 , -71.2496656",urban-urban,urban,1935,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1163,163,"45.518909 , -73.5478308","45.6868251 , -73.7163759",urban-urban,urban,1935,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1164,164,"45.6290866 , -73.84413210000001","45.410760100000005 , -74.0619961",urban-urban,urban,1936,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1168,168,"46.8584589 , -71.2204986","47.064404100000004 , -71.42599560000001",urban-urban,urban,1659,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1170,170,"45.523071400000006 , -73.6706903","45.7629164 , -73.67094920000001",urban-rural,urban,1942,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1172,172,"46.308933800000005 , -74.20766490000001","46.480681800000006 , -74.2076919",urban-urban,urban,1658,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1178,178,"45.557225300000006 , -73.6406747","45.5573155 , -73.90519110000001",urban-urban,urban,1655,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1181,181,"46.9883876 , -71.2165171","46.8374612 , -71.3675274",urban-urban,urban,1947,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1183,183,"46.9642837 , -71.2683853","46.7647379 , -71.46729160000001",urban-urban,urban,1950,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1184,184,"46.660031800000006 , -71.29843050000001","46.9541297 , -71.298862",urban-urban,urban,1950,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1186,186,"45.7830742 , -74.0110782","45.544586200000005 , -74.0108044",urban-rural,urban,1951,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1189,189,"45.638268100000005 , -73.8098887","45.4417589 , -73.80946010000001",urban-urban,urban,1646,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1190,190,"45.340340100000006 , -73.7427437","45.5901305 , -73.7421893",urban-urban,urban,1955,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1191,191,"45.6561576 , -73.87119100000001","45.801039 , -73.72662840000001",urban-urban,urban,1956,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1192,192,"45.5396209 , -73.4944078","45.7870909 , -73.49381530000001",urban-urban,urban,1956,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1194,194,"45.756440600000005 , -74.09186050000001","45.8917057 , -73.95700670000001",urban-urban,urban,1642,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1195,195,"45.5861529 , -73.17885890000001","45.4325041 , -73.3326967",urban-urban,urban,1641,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1196,196,"45.850410600000004 , -72.4610462","45.8501454 , -72.36653000000001",urban-urban,urban,1641,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1198,198,"45.6527539 , -74.3553287","45.815887200000006 , -74.19182670000001",urban-rural,urban,1960,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1199,199,"45.5077182 , -73.8186984","45.3550933 , -73.971509",urban-urban,urban,1639,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1200,200,"45.4570093 , -73.6502506","45.3083491 , -73.5020717",urban-rural,urban,1638,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1201,201,"45.7876476 , -73.57993970000001","45.4870456 , -73.5802893",rural-urban,urban,1962,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1203,203,"45.7976821 , -74.0279242","46.038150200000004 , -74.02746160000001",urban-urban,urban,1962,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1204,204,"45.560361900000004 , -73.7242731","45.778248600000005 , -73.72447580000001",urban-urban,urban,1963,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1205,205,"45.7245259 , -73.6581977","45.7242693 , -73.9712918",urban-rural,urban,1637,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1210,210,"45.504791100000006 , -73.47407770000001","45.504446800000004 , -73.24798990000001",urban-rural,urban,1634,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1214,214,"45.627173400000004 , -75.64544930000001","45.481019100000005 , -75.7922344",urban-urban,urban,1967,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1215,215,"46.737641200000006 , -71.396698","46.9717818 , -71.3973737",urban-urban,urban,1969,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1218,218,"45.5413216 , -73.3526368","45.454790200000005 , -73.26547500000001",urban-urban,urban,1630,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1219,219,"46.688348100000006 , -71.29635900000001","46.988205300000004 , -71.2963283",urban-urban,urban,1970,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1220,220,"45.5338044 , -73.6199823","45.3842604 , -73.4698913",urban-urban,urban,1971,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1223,223,"47.0052807 , -71.3825138","46.7374832 , -71.3819576",urban-urban,urban,1973,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1224,224,"45.624939700000006 , -73.4431527","45.430877 , -73.4436086",urban-urban,urban,1627,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1225,225,"45.562076700000006 , -73.6438284","45.785316800000004 , -73.6440913",urban-rural,urban,1974,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
