join_index,sampling_index,origin,destination,area,ttpTravelTime,metadata
611,611,"38.3633162 , 27.1460696","38.2228779 , 27.2868059",urban-urban,1870,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
612,612,"38.6089033 , 27.068689900000003","38.504812900000005 , 26.964751500000002",urban-urban,1871,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
613,613,"37.2123037 , 38.899071400000004","37.1114022 , 38.7985612",urban-urban,1872,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
614,614,"37.9172224 , 41.1645161","37.960908800000006 , 41.1208559",urban-rural,1727,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
615,615,"40.9971207 , 39.7265117","40.8797646 , 39.7265797",urban-urban,1873,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
616,616,"38.7115035 , 34.8524656","38.5849928 , 34.7257277",urban-urban,1727,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
617,617,"38.321848100000004 , 27.1422537","38.479544000000004 , 27.1416529",urban-urban,1727,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
618,618,"38.4200413 , 27.165407400000003","38.5532204 , 27.032226100000003",urban-urban,1875,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
619,619,"37.756429600000004 , 29.1197522","37.885503500000006 , 28.9911524",urban-rural,1877,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
620,620,"37.8240132 , 27.2712699","37.7308206 , 27.270865800000003",urban-urban,1877,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
621,621,"41.0962741 , 28.982016100000003","41.169093100000005 , 29.054478800000002",urban-urban,1877,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
622,622,"38.6123022 , 27.065985700000002","38.498260200000004 , 26.951575100000003",urban-urban,1877,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
623,623,"37.9346298 , 28.370228800000003","37.8430015 , 28.370529400000002",urban-urban,1723,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
624,624,"38.0127103 , 40.2947174","37.9152201 , 40.1967032",urban-urban,1879,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
625,625,"41.062398200000004 , 28.9952542","41.062895100000006 , 28.7381081",urban-urban,1880,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
626,626,"39.950459300000006 , 32.7890706","39.8691067 , 32.870899200000004",urban-urban,1719,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
627,627,"41.0457558 , 36.2935442","41.085953800000006 , 36.2930815",urban-urban,1719,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
628,628,"39.9542087 , 32.908351800000005","40.0473644 , 32.815335600000004",urban-urban,1717,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
629,629,"41.136036600000004 , 29.043667900000003","41.1361153 , 28.843146500000003",urban-urban,1883,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
630,630,"40.8296779 , 31.211328100000003","40.829760300000004 , 30.9776349",urban-rural,1884,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
631,631,"39.9584903 , 32.9225195","40.0582507 , 32.8227375",urban-urban,1885,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
632,632,"39.898616000000004 , 32.880827100000005","39.9864035 , 32.792854600000005",urban-urban,1885,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
633,633,"41.5556069 , 35.9158794","41.5559449 , 35.7267808",urban-urban,1886,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
634,634,"38.922870800000005 , 26.8773719","38.9980932 , 26.952139900000002",urban-urban,1886,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
635,635,"40.883633700000004 , 29.218306100000003","40.9646928 , 29.2990235",urban-urban,1713,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
636,636,"38.4070388 , 27.187941100000003","38.2737799 , 27.187994600000003",urban-rural,1891,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
637,637,"37.055557400000005 , 37.3552854","37.130677600000006 , 37.431007",urban-urban,1708,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
638,638,"41.0353641 , 28.9783167","41.0357647 , 29.1676171",urban-urban,1894,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
639,639,"37.1884511 , 40.607814600000005","37.307160200000006 , 40.7263547",urban-urban,1894,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
640,640,"38.1731703 , 27.349038","38.0776255 , 27.3486006",urban-urban,1706,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
641,641,"41.023032300000004 , 28.962535300000003","41.108642 , 28.876373100000002",rural-urban,1705,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
642,642,"39.6745528 , 27.8970413","39.5250684 , 27.8973127",urban-urban,1705,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
643,643,"39.951757 , 33.0395747","39.9520247 , 32.7814281",urban-urban,1895,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
644,644,"38.417187000000006 , 43.247421200000005","38.5117588 , 43.3416336",urban-urban,1705,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
645,645,"37.4988315 , 36.8560001","37.5914244 , 36.9482444",urban-urban,1705,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
646,646,"37.5901365 , 33.939700300000005","37.4614446 , 34.0689489",urban-rural,1896,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
647,647,"40.0428888 , 32.904092600000006","39.900447500000006 , 32.9034868",urban-urban,1896,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
648,648,"40.983543600000004 , 28.716262","41.0872491 , 28.6122456",urban-urban,1703,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
649,649,"41.1768415 , 29.052746900000002","41.089215200000005 , 29.052929400000004",urban-urban,1898,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
650,650,"40.6874167 , 30.496251100000002","40.7660098 , 30.495741400000004",urban-urban,1701,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
651,651,"38.044054100000004 , 32.6036743","37.8640847 , 32.423866600000004",urban-urban,1899,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
652,652,"36.9103857 , 34.6036613","36.8420922 , 34.6031981",rural-urban,1699,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
653,653,"37.685788200000005 , 32.5847564","37.8285448 , 32.5852874",rural-rural,1901,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
654,654,"41.0838582 , 28.744782200000003","41.084193500000005 , 28.9329667",urban-urban,1902,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
655,655,"36.9168717 , 30.753030900000002","37.0344398 , 30.6359779",urban-urban,1902,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
656,656,"38.3673559 , 27.125873300000002","38.2122371 , 27.1259693",urban-urban,1902,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
657,657,"41.1934267 , 27.771089900000003","41.082255100000005 , 27.882358300000003",urban-urban,1697,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
658,658,"37.0358456 , 30.6124295","36.893553700000005 , 30.755056800000002",urban-urban,1903,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
659,659,"37.8278271 , 32.5234581","37.7252815 , 32.4214146",urban-rural,1904,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
660,660,"39.9057691 , 32.9375986","39.9054139 , 32.707432700000005",urban-urban,1904,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
661,661,"38.3654079 , 27.1208668","38.216828 , 27.1206457",urban-urban,1904,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
662,662,"39.9748578 , 32.7071538","39.8228322 , 32.555208900000004",urban-urban,1905,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
663,663,"40.728940900000005 , 30.0502876","40.667658 , 29.989491",urban-urban,1907,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
664,664,"39.8690931 , 32.828680500000004","39.9808311 , 32.939891200000005",urban-urban,1908,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
665,665,"39.990054300000004 , 32.5910864","39.8838208 , 32.697081600000004",urban-urban,1909,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
666,666,"38.3960298 , 27.1216286","38.4863391 , 27.0310445",urban-rural,1691,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
667,667,"41.2842423 , 31.413457200000003","41.176412400000004 , 31.413613700000003",urban-urban,1690,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
668,668,"37.7559787 , 38.2451017","37.755431800000004 , 38.477429900000004",urban-urban,1690,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
669,669,"37.915132400000005 , 29.120204200000003","37.8214995 , 29.026032800000003",urban-urban,1912,"{""sample_routes"":{""date"":""2026-05-04"",""run_id"":""3ebadadff4624736ab2ecbe6c5b0e34f""},""join_samples"":{""date"":""2026-05-04"",""run_id"":""9310cc6ef64c44ecb447b8a8850b647e""},""upload_data"":{""date"":""2026-05-04"",""run_id"":""85a1fe30e0154a22a2ea6a7b813a2bfb""}}"
