join_index,sampling_index,origin,destination,area,ttpTravelTime
616,616,"47.590322 , 16.0694518","47.444277500000005 , 16.0691692",urban-urban,1720
617,617,"48.390621800000005 , 16.4618591","48.291333400000006 , 16.362454",urban-rural,1719
618,618,"48.166736900000004 , 16.4024805","48.0099559 , 16.245042400000003",urban-urban,1881
619,619,"47.6387562 , 16.0393006","47.8118478 , 16.039882600000002",rural-urban,1882
620,620,"48.0607301 , 16.0399259","47.938219000000004 , 16.162938500000003",urban-urban,1717
621,621,"47.9175361 , 14.936058300000001","47.9178026 , 14.769168200000001",urban-urban,1717
622,622,"48.506170600000004 , 15.1262988","48.595835300000005 , 15.215891300000001",urban-rural,1715
623,623,"48.189304400000005 , 14.083201","47.950998500000004 , 14.0830031",urban-rural,1885
624,624,"47.466085 , 15.4264322","47.4656357 , 15.111709500000002",urban-urban,1887
625,625,"48.727444500000004 , 15.7471306","48.5784936 , 15.598398900000001",rural-rural,1887
626,626,"46.730978500000006 , 15.2987663","46.847184000000006 , 15.1821999",urban-rural,1712
627,627,"47.249940200000005 , 10.178010700000002","47.1419772 , 10.2855124",rural-urban,1711
628,628,"47.0287875 , 15.432171","47.028127700000006 , 15.239445100000001",urban-rural,1709
629,629,"48.163020200000005 , 14.015098700000001","48.296405500000006 , 14.1487779",urban-rural,1892
630,630,"48.9485766 , 15.1388624","48.7851415 , 14.9752839",urban-urban,1893
631,631,"47.464712500000005 , 12.139144600000002","47.464481000000006 , 12.3629349",urban-urban,1706
632,632,"48.0515855 , 14.475764000000002","47.9186284 , 14.608063300000001",rural-urban,1706
633,633,"47.958190200000004 , 14.7742047","47.818565 , 14.634068500000001",urban-urban,1706
634,634,"47.2694674 , 11.192199","47.2699645 , 11.443173900000001",rural-urban,1705
635,635,"48.3686288 , 14.518822","48.3681886 , 14.830520700000001",urban-urban,1895
636,636,"48.6006015 , 13.8434387","48.4933223 , 13.9510006",urban-urban,1704
637,637,"47.2846532 , 12.6196593","47.284006500000004 , 12.9685643",rural-rural,1898
638,638,"48.394613500000006 , 16.1165533","48.2694455 , 16.1163923",urban-rural,1702
639,639,"46.9704556 , 15.351406","46.819834300000004 , 15.200423400000002",urban-rural,1898
640,640,"48.0130239 , 14.581546900000001","48.012544600000005 , 14.3270402",rural-rural,1899
641,641,"47.882736 , 16.242298700000003","47.8833725 , 15.920823400000002",urban-urban,1903
642,642,"48.473251100000006 , 14.341526900000002","48.310608200000004 , 14.5040215",rural-rural,1903
643,643,"48.119641900000005 , 16.2089912","47.978138900000005 , 16.0677445",urban-rural,1903
644,644,"48.0237697 , 14.238186","47.8815396 , 14.095962100000001",urban-rural,1906
645,645,"48.1734012 , 13.2660373","48.0239101 , 13.116572900000001",rural-urban,1906
646,646,"47.647412800000005 , 13.1591219","47.647914300000004 , 13.2818673",rural-rural,1694
647,647,"46.639331500000004 , 13.957247400000002","46.729143300000004 , 13.8672819",urban-rural,1907
648,648,"47.2705211 , 15.883719900000001","47.2704548 , 16.0745167",urban-rural,1693
649,649,"47.103752300000004 , 14.5865261","47.2191063 , 14.7022127",rural-urban,1908
650,650,"46.688083000000006 , 15.4479509","46.840130800000004 , 15.2957002",rural-rural,1909
651,651,"47.9269424 , 16.251479","47.9271286 , 16.4844632",urban-rural,1689
652,652,"46.7987702 , 15.651905000000001","46.9462185 , 15.504506500000002",urban-rural,1912
653,653,"47.4332143 , 16.3525063","47.4336093 , 16.1834764",urban-urban,1687
654,654,"46.613543400000005 , 14.352028700000002","46.7911986 , 14.3517749",urban-rural,1914
655,655,"47.1189139 , 15.7175197","47.281287000000006 , 15.5548838",urban-rural,1914
656,656,"48.127241100000006 , 14.355910900000001","47.932230700000005 , 14.355277200000002",rural-rural,1915
657,657,"47.425050000000006 , 9.841888","47.313973100000005 , 9.952614200000001",urban-rural,1685
658,658,"47.2113578 , 11.3920227","47.2109682 , 11.2169168",urban-urban,1684
659,659,"47.421099600000005 , 12.013755100000001","47.516397600000005 , 12.0143205",rural-urban,1917
660,660,"48.2272667 , 15.3439312","48.3631091 , 15.344557100000001",urban-rural,1682
661,661,"47.610579400000006 , 16.3762134","47.447346100000004 , 16.3767555",urban-rural,1682
662,662,"47.4028736 , 15.262970800000002","47.5072119 , 15.158034700000002",rural-rural,1920
663,663,"47.8667706 , 14.1379815","48.091969600000006 , 14.137678900000001",rural-rural,1922
664,664,"48.420639 , 14.2532364","48.4210374 , 14.4687125",rural-rural,1923
665,665,"47.037926500000005 , 15.015425800000001","47.0379651 , 15.2067978",rural-rural,1923
666,666,"48.0522453 , 13.9810051","47.881812800000006 , 13.8108898",rural-rural,1924
667,667,"48.251139 , 15.860740100000001","48.095393 , 15.704912",urban-rural,1924
668,668,"46.6100258 , 14.0475317","46.6732728 , 13.984876900000001",urban-rural,1924
669,669,"48.3180436 , 15.2015396","48.1695858 , 15.3495325",urban-urban,1924
670,670,"47.271721 , 13.2102696","47.347337200000005 , 13.285897100000001",rural-rural,1925
671,671,"48.052941100000005 , 14.1218447","48.216130500000006 , 13.9580119",urban-urban,1675
672,672,"48.24572980000001 , 13.772534400000001","48.397881700000006 , 13.925316400000002",urban-urban,1926
673,673,"48.409718100000006 , 15.6384386","48.2088234 , 15.6378786",urban-urban,1927
674,674,"48.2773904 , 13.9827311","48.094725700000005 , 13.9833817",rural-rural,1927
675,675,"47.0690078 , 15.7905303","47.205695000000006 , 15.790248000000002",rural-urban,1673
676,676,"47.112603 , 15.501891400000002","47.277869800000005 , 15.501705600000001",urban-rural,1928
677,677,"48.1317837 , 16.360789500000003","48.1311964 , 16.0969354",urban-urban,1671
678,678,"47.089161000000004 , 9.844966600000001","47.2215155 , 9.7119748",urban-urban,1929
679,679,"48.516705400000006 , 15.4899129","48.51623480000001 , 15.860213000000002",urban-urban,1930
680,680,"47.994434000000005 , 13.232787","47.8214733 , 13.405138800000001",urban-rural,1931
681,681,"47.3417362 , 15.0483855","47.4604214 , 14.9292245",urban-urban,1669
682,682,"47.333097 , 13.108746100000001","47.3814524 , 13.109243300000001",urban-rural,1934
683,683,"47.9485667 , 13.607943400000002","48.08505460000001 , 13.4711517",urban-urban,1666
684,684,"47.3325272 , 9.6470193","47.1890311 , 9.647492100000001",urban-urban,1664
685,685,"46.803671900000005 , 15.270275700000001","46.937998500000006 , 15.405218300000001",urban-urban,1936
686,686,"47.380167500000006 , 16.121960700000002","47.3808098 , 16.3315051",urban-rural,1664
687,687,"47.1010155 , 15.093617100000001","46.9925835 , 15.093851200000001",rural-rural,1663
688,688,"48.3941953 , 16.161765300000003","48.2407734 , 16.0077171",rural-urban,1937
689,689,"47.5984965 , 14.757053","47.721150400000006 , 14.633949200000002",rural-urban,1663
690,690,"48.452326500000005 , 14.570089300000001","48.302412100000005 , 14.569726000000001",rural-rural,1938
691,691,"48.4095263 , 14.7393581","48.259747000000004 , 14.589616900000001",rural-urban,1938
692,692,"48.1452691 , 14.0624365","48.013891400000006 , 14.1939443",rural-urban,1938
693,693,"48.2190062 , 16.4776083","48.3764624 , 16.634587800000002",urban-urban,1938
694,694,"48.197287300000006 , 16.4057535","47.999787100000006 , 16.6030072",urban-urban,1938
695,695,"47.968581 , 13.0971711","48.1329361 , 13.097471100000002",urban-rural,1939
696,696,"46.5586375 , 14.2416976","46.7252233 , 14.2410627",urban-rural,1940
697,697,"48.013362900000004 , 16.2325783","48.0140205 , 16.000683300000002",urban-urban,1941
698,698,"47.773392400000006 , 13.0032294","47.979097900000006 , 13.0030596",rural-rural,1941
699,699,"47.9932037 , 13.663410500000001","48.152809100000006 , 13.822458300000001",urban-rural,1941
700,700,"48.0186086 , 13.5767462","47.8461769 , 13.576306",urban-rural,1942
701,701,"46.7029622 , 14.381423000000002","46.544555800000005 , 14.540055500000001",urban-rural,1943
702,702,"46.556817800000005 , 14.336199500000001","46.5573775 , 14.0279989",urban-urban,1943
703,703,"47.8502674 , 13.775127000000001","47.8496153 , 13.5528109",rural-rural,1657
704,704,"47.2880946 , 12.8114813","47.407551600000005 , 12.9315166",rural-rural,1944
705,705,"47.8897385 , 13.159636800000001","47.764463400000004 , 13.2854386",rural-urban,1944
706,706,"47.8438327 , 15.592740200000001","47.938594900000005 , 15.497799200000001",rural-rural,1656
707,707,"47.9437805 , 16.8469798","47.7751497 , 17.015897600000002",urban-urban,1945
708,708,"47.9462406 , 16.585875400000003","48.0619607 , 16.701119600000002",urban-rural,1654
709,709,"48.2758009 , 14.257462","48.408816900000005 , 14.1245235",urban-urban,1946
710,710,"48.2195094 , 16.343642000000003","48.0715336 , 16.196128400000003",urban-rural,1946
711,711,"47.286334200000006 , 9.6533929","47.442866800000004 , 9.6535851",urban-urban,1947
712,712,"47.8922594 , 13.7561491","48.0456227 , 13.9089617",urban-urban,1947
713,713,"48.662952600000004 , 13.9483995","48.496369400000006 , 14.1148071",urban-rural,1947
714,714,"46.623257200000005 , 14.057385700000001","46.7517319 , 14.0580162",urban-rural,1948
715,715,"46.675230500000005 , 13.959350700000002","46.6751773 , 14.240932",urban-urban,1949
716,716,"48.1112928 , 15.169693400000002","48.229734500000006 , 15.051685800000001",rural-urban,1651
717,717,"48.080536200000004 , 14.241752000000002","48.080710200000006 , 13.916067300000002",rural-urban,1949
718,718,"47.9550111 , 14.7147132","47.837691500000005 , 14.715355",urban-rural,1651
719,719,"47.4814506 , 12.5262934","47.634484 , 12.3728537",rural-rural,1950
720,720,"46.946455900000004 , 15.3236573","46.8125373 , 15.189773800000001",urban-rural,1950
721,721,"48.162655 , 14.1907961","48.1623329 , 13.983951500000002",urban-rural,1650
722,722,"48.197150500000006 , 16.3506118","48.100364500000005 , 16.4475515",urban-urban,1650
723,723,"47.7166976 , 13.175081800000001","47.716035600000005 , 13.284953100000001",urban-urban,1951
724,724,"46.667982 , 14.1647139","46.5480637 , 14.165066300000001",rural-urban,1951
725,725,"47.5844594 , 16.4353032","47.4352911 , 16.2865173",urban-urban,1952
726,726,"48.146843700000005 , 14.279539600000001","48.2926712 , 14.133185600000001",urban-urban,1953
727,727,"48.127511600000005 , 14.0866459","48.298240500000006 , 14.0864451",urban-rural,1954
728,728,"46.887408 , 15.188469800000002","46.7523884 , 15.3239523",urban-rural,1956
729,729,"47.0400409 , 15.587054700000001","47.039462300000004 , 15.349760300000002",urban-rural,1956
730,730,"48.3500549 , 14.4207712","48.1919308 , 14.2622897",urban-urban,1956
731,731,"47.0379 , 16.0736458","47.1921212 , 15.9189944",rural-rural,1957
732,732,"48.1089155 , 15.602967000000001","48.3252843 , 15.6026412",urban-urban,1957
733,733,"47.4904359 , 13.4351903","47.604083300000006 , 13.3221504",urban-rural,1958
734,734,"48.220998 , 14.3634909","48.220687700000006 , 14.127231100000001",rural-rural,1960
735,735,"48.2120778 , 16.5216686","48.0783433 , 16.3883708",urban-urban,1960
736,736,"47.465766800000004 , 9.8317789","47.4803003 , 9.8467392",urban-urban,1960
737,737,"46.6120941 , 14.314051000000001","46.6122111 , 14.624086400000001",urban-urban,1960
738,738,"47.8075885 , 13.063460300000001","47.995803800000004 , 13.252314400000001",rural-rural,1961
739,739,"47.3821109 , 16.1009585","47.3826776 , 16.3316129",urban-rural,1961
740,740,"48.415302100000005 , 15.6466159","48.585793 , 15.817156",urban-rural,1962
741,741,"48.2155119 , 14.220614900000001","48.3560808 , 14.361110400000001",urban-rural,1963
742,742,"48.1932963 , 16.3114208","48.3615793 , 16.4796754",urban-rural,1963
743,743,"47.92496310000001 , 13.992444800000001","48.089688100000004 , 13.827652200000001",rural-rural,1963
744,744,"47.5603422 , 14.0095445","47.5597378 , 14.303014000000001",urban-rural,1963
745,745,"48.4349378 , 14.297850400000002","48.203988 , 14.297807500000001",urban-rural,1964
746,746,"47.9825828 , 16.6532781","47.8360295 , 16.5071923",urban-urban,1965
747,747,"47.045599200000005 , 15.440346300000002","46.8749498 , 15.270221000000001",urban-urban,1965
748,748,"46.9860241 , 15.6586894","47.1258758 , 15.5184875",rural-urban,1965
749,749,"47.857277100000005 , 15.5734522","47.934032300000005 , 15.4972606",urban-urban,1635
750,750,"47.417560800000004 , 12.3148578","47.490222 , 12.315123400000001",urban-rural,1965
751,751,"47.0020943 , 15.590863700000002","47.1086941 , 15.4849188",rural-rural,1966
752,752,"48.077909600000005 , 14.518821800000001","48.0780219 , 14.251654",urban-rural,1966
753,753,"48.1696296 , 16.3776094","48.023382700000006 , 16.231042900000002",urban-rural,1634
754,754,"47.4001144 , 12.421171900000001","47.4949169 , 12.5158391",urban-urban,1967
755,755,"48.0800696 , 14.7245375","48.232170200000006 , 14.8761921",urban-urban,1967
756,756,"48.562391700000006 , 13.7851181","48.398989300000004 , 13.7844806",rural-urban,1967
757,757,"47.9690455 , 13.274002800000002","48.1389514 , 13.444320500000002",urban-rural,1967
758,758,"48.3305026 , 16.2127527","48.329957400000005 , 15.916686400000001",urban-rural,1967
759,759,"48.3347454 , 14.2342808","48.235910200000006 , 14.135881900000001",rural-urban,1968
760,760,"47.8508003 , 16.628153100000002","48.022114800000004 , 16.6284715",urban-urban,1968
761,761,"46.9359729 , 15.663592600000001","46.936376800000005 , 15.4356904",rural-rural,1969
762,762,"47.9732264 , 16.505463900000002","48.1432105 , 16.3360641",urban-rural,1969
763,763,"48.4993095 , 16.6912594","48.361240800000004 , 16.5530122",rural-rural,1630
764,764,"48.023251900000005 , 14.0033717","48.127422100000004 , 13.898719000000002",rural-rural,1630
765,765,"48.622527700000006 , 15.022594900000001","48.8026428 , 15.2021384",urban-rural,1971
766,766,"48.40731460000001 , 15.795706800000001","48.589688300000006 , 15.6128557",rural-rural,1971
767,767,"48.181208100000006 , 14.8260939","48.3305219 , 14.8266533",urban-urban,1629
768,768,"47.473522 , 12.4999576","47.5869045 , 12.6127438",rural-rural,1629
769,769,"48.173160100000004 , 16.2752754","48.028367900000006 , 16.130301900000003",urban-rural,1971
770,770,"48.5489614 , 13.900472200000001","48.548582100000004 , 14.173164400000001",urban-rural,1971
771,771,"48.3270385 , 14.396413","48.4627314 , 14.260094500000001",rural-rural,1972
772,772,"46.992382400000004 , 15.489341900000001","46.8325565 , 15.648579400000001",urban-rural,1972
773,773,"47.1767113 , 15.7996043","47.176362700000006 , 15.545643600000002",urban-rural,1972
774,774,"47.1720522 , 15.9111574","47.3097046 , 15.773037200000001",urban-rural,1973
775,775,"48.3598748 , 13.9914985","48.1979149 , 14.153373400000001",urban-urban,1974
776,776,"46.734189300000004 , 13.932491700000002","46.6153928 , 13.932619200000001",rural-urban,1974
777,777,"46.9078645 , 15.689117500000002","47.048552 , 15.5487496",rural-rural,1974
778,778,"47.6536813 , 16.2989152","47.8523171 , 16.2986451",rural-urban,1975
779,779,"48.182611300000005 , 13.517702300000002","48.3914343 , 13.5178992",rural-urban,1975
780,780,"48.0464436 , 13.889886700000002","47.892643500000005 , 13.735880700000001",urban-urban,1976
781,781,"46.928226800000004 , 15.389376100000002","47.1070956 , 15.210686800000001",urban-rural,1976
782,782,"47.0305741 , 15.0861546","47.1275369 , 15.182494100000001",urban-rural,1977
783,783,"47.849051200000005 , 13.9511415","48.0091614 , 13.7915281",urban-rural,1977
784,784,"48.047778 , 13.874483000000001","48.0483752 , 14.2140102",urban-rural,1977
785,785,"48.8913487 , 15.435302600000002","48.891158000000004 , 15.1421732",urban-urban,1623
786,786,"47.8038539 , 13.0805599","47.983583700000004 , 13.0799398",urban-urban,1978
787,787,"47.004125900000005 , 15.296855200000001","46.904414700000004 , 15.1974277",urban-urban,1622
788,788,"47.0689015 , 15.561767900000001","46.928654200000004 , 15.562426100000001",urban-rural,1978
789,789,"48.1241178 , 13.9768094","48.1236012 , 14.2413149",urban-rural,1978
790,790,"46.578358800000004 , 14.1541718","46.5784682 , 13.918545900000002",urban-urban,1978
791,791,"47.231282300000004 , 15.8315152","47.231908000000004 , 15.5672621",urban-urban,1978
792,792,"48.2887275 , 14.269875200000001","48.1161054 , 14.269939800000001",urban-rural,1979
793,793,"47.99398720000001 , 13.6617551","47.9937058 , 13.2961731",urban-urban,1979
794,794,"47.0588737 , 15.2279981","46.9811625 , 15.150631700000002",rural-rural,1621
795,795,"48.297233600000006 , 16.3344612","48.297856 , 16.0094582",urban-rural,1980
796,796,"47.0657051 , 15.0616956","46.9366143 , 15.190968400000001",urban-rural,1980
797,797,"48.571532000000005 , 16.5669735","48.374304900000006 , 16.369973",urban-rural,1981
798,798,"48.387448500000005 , 13.8635883","48.5214068 , 13.863005300000001",urban-rural,1981
799,799,"48.2630417 , 13.933810300000001","48.078739000000006 , 14.1185323",urban-rural,1981
800,800,"48.337268200000004 , 14.3278326","48.479175600000005 , 14.185682100000001",urban-rural,1982
801,801,"47.808917300000005 , 13.7730808","48.0158606 , 13.7732586",urban-urban,1983
802,802,"46.780200400000005 , 12.6461918","46.780277100000006 , 12.914920500000001",urban-rural,1617
803,803,"47.339117 , 13.934065","47.407305300000004 , 13.866408600000002",rural-urban,1984
804,804,"48.154926100000004 , 14.0385349","48.338384600000005 , 13.8555135",urban-rural,1984
805,805,"48.2856085 , 13.2636958","48.1014641 , 13.080147700000001",urban-rural,1984
806,806,"48.1623777 , 14.0921116","48.0146181 , 13.944861000000001",urban-urban,1615
807,807,"47.820961100000005 , 13.059300100000002","48.0191936 , 13.0586885",urban-rural,1985
808,808,"48.336110000000005 , 14.169280400000002","48.3355922 , 13.842634",urban-urban,1987
809,809,"48.549731 , 14.2145059","48.549188400000006 , 14.505687400000001",urban-urban,1987
810,810,"48.271929300000004 , 14.246292200000001","48.4059454 , 14.112251700000002",urban-rural,1987
811,811,"48.3312212 , 15.480329800000002","48.174714900000005 , 15.636540700000001",rural-urban,1988
812,812,"48.5465292 , 13.644683200000001","48.5467962 , 13.799661",rural-urban,1988
813,813,"47.971916400000005 , 13.623535","47.8025072 , 13.4538045",urban-urban,1988
814,814,"48.1597755 , 16.5228456","48.098695000000006 , 16.461115500000002",urban-urban,1989
815,815,"48.412599900000004 , 15.6146527","48.202240800000006 , 15.6146051",urban-urban,1989
816,816,"47.093085 , 9.8818877","47.093273100000005 , 9.737459300000001",urban-urban,1611
817,817,"48.2683004 , 13.606076400000001","48.268469100000004 , 13.9141566",rural-rural,1989
818,818,"48.438709800000005 , 16.7868304","48.4392933 , 16.504024",urban-rural,1990
819,819,"46.699044900000004 , 14.109741900000001","46.699598 , 13.8241239",urban-rural,1991
820,820,"47.5668172 , 15.260900300000001","47.403023000000005 , 15.261022700000002",urban-rural,1991
821,821,"47.9615142 , 13.6888629","48.1552255 , 13.6885753",rural-rural,1991
822,822,"47.3931814 , 15.023585100000002","47.3926377 , 15.295905000000001",urban-rural,1991
823,823,"47.0886373 , 15.4621226","47.2298528 , 15.603416200000002",urban-rural,1992
824,824,"48.099357600000005 , 14.856228000000002","47.942340800000004 , 14.6987029",urban-urban,1992
825,825,"46.6922991 , 14.3599577","46.7901254 , 14.261823300000001",urban-rural,1608
826,826,"46.5627657 , 14.453319500000001","46.563313 , 14.212028900000002",rural-urban,1992
827,827,"48.3028835 , 13.6362237","48.3024324 , 13.972700000000001",urban-rural,1993
828,828,"48.417140700000004 , 15.6281671","48.203526800000006 , 15.627936100000001",urban-urban,1994
829,829,"48.013917600000006 , 15.3975611","48.178063300000005 , 15.5618598",rural-rural,1995
830,830,"48.345988500000004 , 16.597068800000002","48.1432949 , 16.3942683",rural-urban,1995
831,831,"48.362260400000004 , 14.537011600000001","48.361760100000005 , 14.8393706",urban-rural,1996
832,832,"46.980622700000005 , 15.211388300000001","47.1199881 , 15.350744",urban-urban,1996
833,833,"47.3888775 , 15.1386242","47.3882336 , 14.829107500000001",urban-urban,1996
834,834,"47.184881000000004 , 16.0438927","47.184635500000006 , 16.3617867",urban-rural,1996
835,835,"47.655997400000004 , 15.9332197","47.656644500000006 , 15.6895112",rural-rural,1997
836,836,"48.215057800000004 , 14.346923700000001","48.312847500000004 , 14.444936",urban-rural,1997
837,837,"48.000359100000004 , 13.4831719","47.8900361 , 13.593444700000001",urban-rural,1602
838,838,"48.243783300000004 , 14.3779748","48.243363300000006 , 14.126906400000001",urban-rural,1998
839,839,"48.1900666 , 14.3239747","48.190418 , 14.1510365",urban-rural,1602
840,840,"47.3276051 , 13.3196005","47.4661874 , 13.1805143",rural-rural,1999
841,841,"46.7255495 , 15.4964621","46.725126100000004 , 15.8192663",rural-urban,1999
842,842,"47.8807398 , 13.812183200000002","47.8801338 , 14.053946000000002",rural-rural,1999
843,843,"47.2205291 , 14.7507294","47.0968711 , 14.627444400000002",urban-rural,1999
844,844,"48.4087911 , 15.7726649","48.5859789 , 15.5955899",urban-rural,2000
845,845,"48.0646621 , 14.554452000000001","48.065033 , 14.26476",rural-rural,2000
846,846,"46.800402600000005 , 15.541104800000001","46.7998412 , 15.805255",urban-rural,2000
847,847,"47.7764601 , 13.2132117","47.9386846 , 13.2133778",urban-rural,2001
848,848,"46.811052200000006 , 15.6761715","46.9442499 , 15.543456500000001",urban-urban,2001
849,849,"47.8446943 , 13.2678752","47.7311617 , 13.268058100000001",rural-urban,1599
850,850,"48.1997525 , 16.2528247","48.350971 , 16.253477200000003",urban-urban,2001
851,851,"47.790201 , 13.109976900000001","47.987721500000006 , 13.1097715",rural-urban,2002
852,852,"48.417602900000006 , 14.8528427","48.5807251 , 14.8521894",urban-urban,2002
853,853,"46.7163872 , 15.210550300000001","46.716493400000004 , 15.5093323",urban-rural,2002
854,854,"48.1604891 , 16.7599153","48.3856667 , 16.760443900000002",urban-rural,2002
855,855,"48.2074773 , 14.203687700000001","48.3510191 , 14.3478594",urban-urban,2003
856,856,"47.010881100000006 , 15.467091400000001","46.8141989 , 15.4667712",rural-urban,2003
857,857,"48.2988737 , 16.3704378","48.1110735 , 16.370135100000002",urban-urban,2003
858,858,"48.4905066 , 13.9034174","48.609106700000005 , 13.903732000000002",urban-urban,1596
859,859,"48.0695635 , 15.602739900000001","48.0697082 , 15.844720100000002",urban-urban,1596
860,860,"47.074979500000005 , 15.3342632","46.8993374 , 15.333631100000002",urban-rural,2004
861,861,"48.1605487 , 16.0662623","47.9710747 , 16.0657643",urban-urban,2005
862,862,"47.148513400000006 , 15.415623","47.196871800000004 , 15.464410200000001",urban-rural,2005
863,863,"48.366343500000006 , 14.3128846","48.3657266 , 14.120116900000001",urban-rural,2005
864,864,"48.2072744 , 15.0061613","48.207756700000004 , 15.182139900000001",rural-urban,1594
865,865,"47.0039068 , 15.532444900000002","47.1905359 , 15.719673700000001",urban-rural,2007
866,866,"46.784454700000005 , 15.4612393","46.784711200000004 , 15.189821700000001",rural-rural,2007
867,867,"48.344096500000006 , 14.224756800000002","48.4624898 , 14.342503800000001",urban-urban,2007
868,868,"48.357416400000005 , 13.873630700000001","48.185482400000005 , 14.044996900000001",rural-urban,2007
869,869,"48.2865595 , 13.824836800000002","48.2867857 , 14.147769400000001",rural-urban,2008
870,870,"48.415197000000006 , 13.8595403","48.2313972 , 13.859943300000001",urban-urban,2008
871,871,"48.4121515 , 14.433902100000001","48.262471100000006 , 14.4334178",rural-urban,2008
872,872,"47.097468400000004 , 15.478466200000002","46.939835300000006 , 15.4787847",urban-urban,2008
873,873,"47.9704807 , 15.313350900000001","48.1330481 , 15.1502853",rural-urban,2009
874,874,"46.601506400000005 , 14.428650900000001","46.7768992 , 14.427988800000001",rural-urban,2009
875,875,"47.9033053 , 13.5674723","48.069033100000006 , 13.733015900000002",urban-rural,2009
876,876,"47.4141825 , 9.7064739","47.414171800000005 , 9.9241206",urban-rural,2009
877,877,"48.2196876 , 14.487714800000001","48.396737400000006 , 14.4873221",rural-urban,2009
878,878,"48.230133300000006 , 16.3208494","48.100912 , 16.450627400000002",urban-urban,2010
879,879,"47.1728852 , 15.839822100000001","47.172353900000005 , 15.5568886",urban-rural,2010
880,880,"47.1032522 , 15.161751700000002","46.9124853 , 15.3529268",rural-rural,2010
881,881,"48.6784119 , 13.825396300000001","48.5608396 , 13.825700600000001",urban-urban,1589
882,882,"46.564462600000006 , 13.6283109","46.5642854 , 13.970244600000001",urban-urban,2011
883,883,"48.0741628 , 14.423652700000002","48.07468110000001 , 14.162276100000001",urban-rural,2011
884,884,"48.1876766 , 16.344723000000002","48.015070900000005 , 16.172449200000003",urban-rural,2013
885,885,"47.820404700000005 , 16.2369658","47.6230891 , 16.236520600000002",urban-urban,2014
886,886,"47.877883800000006 , 14.821703000000001","48.0746264 , 14.822124400000002",urban-urban,2014
887,887,"47.097821 , 15.774027","47.248318700000006 , 15.7735444",urban-rural,2015
888,888,"46.7784904 , 14.901090700000001","46.7778312 , 14.730787000000001",urban-rural,1585
889,889,"47.872359900000006 , 16.3474256","48.0260107 , 16.347137",urban-rural,1584
890,890,"47.0781836 , 15.373877700000001","46.8996148 , 15.373383700000002",rural-rural,2016
891,891,"46.638657300000006 , 13.8786822","46.6391775 , 14.15637",urban-urban,1583
892,892,"47.9663185 , 13.0788147","47.806850700000005 , 13.2378374",urban-rural,2017
893,893,"46.990568100000004 , 15.513888600000001","47.131963000000006 , 15.373134400000001",urban-urban,2017
894,894,"48.3461275 , 14.332521000000002","48.4919257 , 14.1871769",urban-rural,2018
895,895,"46.7525847 , 14.117069200000001","46.598243800000006 , 14.2713307",urban-urban,2018
896,896,"47.196470000000005 , 15.3435316","47.0631695 , 15.4763254",urban-urban,2018
897,897,"48.1814301 , 14.2674529","48.304413000000004 , 14.144545",rural-rural,1581
898,898,"48.776029400000006 , 15.676883400000001","48.559182400000005 , 15.6762335",urban-urban,2019
899,899,"47.955258 , 15.103211000000002","48.135113200000006 , 15.102778800000001",rural-urban,2019
900,900,"48.0314915 , 13.675505900000001","48.258508400000004 , 13.675058900000002",rural-rural,2019
901,901,"48.448063000000005 , 14.191270800000002","48.335359100000005 , 14.190729800000002",rural-urban,1580
902,902,"48.1116559 , 13.820983300000002","47.924336700000005 , 13.820420400000001",urban-urban,2020
903,903,"46.8242752 , 15.484208700000002","46.823629800000006 , 15.221080200000001",rural-rural,2020
904,904,"48.413014800000006 , 14.2275001","48.2794145 , 14.227734900000002",rural-urban,2020
905,905,"48.2750691 , 14.2002713","48.2751278 , 14.500394000000002",urban-rural,2020
906,906,"48.266580100000006 , 16.4027003","48.0800824 , 16.2159705",urban-urban,2020
907,907,"47.854042500000006 , 15.0227196","47.9483107 , 14.9281109",urban-urban,2020
908,908,"48.173390000000005 , 13.0277144","48.009702000000004 , 13.191019200000001",rural-rural,2021
909,909,"47.5514462 , 13.682059200000001","47.6437918 , 13.5893069",urban-rural,1578
910,910,"48.3461474 , 14.2047118","48.254938700000004 , 14.112903000000001",rural-urban,2022
911,911,"46.734321900000005 , 14.9216595","46.883451900000004 , 14.921024300000001",rural-rural,2023
912,912,"48.1819106 , 16.3578049","48.3870956 , 16.3582511",urban-rural,2023
913,913,"46.546437100000006 , 14.1726545","46.7531381 , 14.3799317",rural-urban,2023
914,914,"47.0109502 , 15.56755","46.8505963 , 15.407072600000001",rural-rural,2023
915,915,"48.2467288 , 14.310172900000001","48.355456800000006 , 14.2008235",urban-rural,2024
916,916,"46.8468269 , 15.7273098","46.8463031 , 15.430419500000001",rural-rural,2024
917,917,"47.9907784 , 13.466898100000002","47.9901519 , 13.775370200000001",urban-urban,2025
918,918,"47.6594624 , 13.216151100000001","47.5906083 , 13.2856322",rural-urban,2026
919,919,"46.938917000000004 , 15.184448300000001","46.754413 , 15.3694047",rural-urban,2026
920,920,"48.0246573 , 14.950968300000001","47.8640254 , 15.111266500000001",rural-urban,2026
921,921,"47.955443200000005 , 13.227409600000001","47.955932100000005 , 13.5088024",urban-urban,2027
922,922,"47.0095455 , 15.677425800000002","46.854682800000006 , 15.5223674",urban-urban,2027
923,923,"47.780399 , 13.243015300000001","47.970220600000005 , 13.243334",urban-rural,2027
