origin,destination,area,ttpTravelTime
"37.02393199999985 , -77.87579699999971","36.871611000000044 , -77.80405300000008",urban-urban,1714
"38.646224999999966 , -77.37507699999973","38.56345800000015 , -77.53280200000053",urban-urban,1932
"36.96667100000007 , -79.49337100000034","36.84104000000007 , -79.61008100000018",urban-urban,1762
"36.77070759999997 , -75.95521200000033","36.90719299999997 , -75.99196799999996",urban-urban,1612
"38.203438 , -77.33779099999992","38.060150999999934 , -77.31268499999996",urban-urban,1661
"36.95421800000005 , -82.1404989999998","36.87915300000004 , -82.28838599999972",urban-urban,1701
"38.173293999999814 , -77.37622299999983","38.11338979999989 , -77.1808845999999",urban-urban,1746
"37.114634999999936 , -76.59577399999974","37.22806150000004 , -76.49689299999959",urban-urban,1969
"37.07836100000004 , -78.83109600000014","37.25177400000012 , -78.718226",urban-urban,2034
"37.11122799999992 , -76.59082699999973","37.18975899999987 , -76.4748309999998",urban-urban,1832
"37.0422080000001 , -77.89127700000053","36.892709000000266 , -77.8532399999998",urban-urban,1711
"38.578771000000124 , -77.51998000000071","38.52797369999974 , -77.3526388999994",urban-urban,1795
"36.55684800000012 , -77.90877900000028","36.614615999999984 , -77.7319439999998",urban-urban,1562
"36.833743999999925 , -77.84579899999989","37.01199199999986 , -77.88064899999966",urban-urban,1900
"36.92142590000004 , -75.99866089999983","36.79439953750001 , -76.05082782500001",urban-urban,1684
"36.98237900000007 , -77.87921899999994","37.14255300000002 , -77.92928900000021",urban-urban,1775
"37.043366999999854 , -77.92796200000016","36.87962799999989 , -77.85715599999996",urban-urban,1979
"36.91665700000003 , -77.87359300000017","37.11138859999994 , -77.8926104000004",urban-urban,1972
"36.71701699999998 , -79.36023100000025","36.609720000000046 , -79.500522",urban-urban,1540
"36.955685999999965 , -77.85121699999996","37.10283 , -77.94251899999983",urban-urban,1706
"38.04979499999999 , -79.30894899999988","38.16185940000022 , -79.10791600000013",urban-urban,1741
"36.70324499999984 , -82.2297770000003","36.606381999999996 , -82.1504330000001",urban-urban,1629
"38.86886700000004 , -78.74463699999987","38.739769000000045 , -78.8066429999999",urban-urban,1749
"38.45761239999992 , -77.38276970000004","38.579098000000094 , -77.5080899999998",urban-urban,1785
"38.09947100000005 , -77.33585100000003","38.049096999999925 , -77.16998499999991",urban-urban,1877
"37.001632999999906 , -81.82036700000036","37.053411000000196 , -81.91335800000024",urban-urban,1562
"38.526170099999945 , -77.31092120000046","38.54430000000005 , -77.50130699999978",urban-urban,1832
"36.85703000000005 , -77.88965999999968","36.7896400000001 , -77.697025",urban-urban,1678
"36.80295799999991 , -78.28858500000011","36.65830999999968 , -78.37989700000043",urban-urban,1598
"38.546339500000066 , -77.36285589999984","38.5732641000001 , -77.54416639999974",urban-urban,1940
"36.780589999999954 , -79.33921300000046","36.63514799999991 , -79.53030599999995",urban-urban,1835
"38.576658000000194 , -77.55674599999993","38.5129319999997 , -77.36540400000092",urban-urban,1718
"37.63399100000002 , -80.19719500000011","37.745299000000166 , -80.11120199999999",urban-urban,1941
"36.93120140000006 , -76.02395090000012","36.790234400003165 , -75.96769569999996",urban-urban,1724
"38.56858600000021 , -77.48898599999988","38.472922999999966 , -77.32480600000005",urban-urban,1587
"36.88545200000016 , -82.53469999999997","36.82528700000006 , -82.61094800000028",urban-urban,2004
"36.68266100000003 , -79.4608980000001","36.79546600000001 , -79.33127200000028",urban-urban,1640
"38.432779000000224 , -79.12621200000014","38.25335800000001 , -79.14483599999994",urban-urban,1894
"37.087119 , -77.96773399999994","36.944427000000054 , -77.861889",urban-urban,1842
"36.792763600003255 , -75.96110550000007","36.92778729999998 , -76.00880539999986",urban-urban,1592
"36.84016339999993 , -81.87216239999982","36.94984599999989 , -81.75911600000005",urban-urban,1706
"37.21130109999991 , -76.44054050000015","37.262075100000295 , -76.60520679999998",urban-urban,1801
"36.907560000000146 , -82.25684499999991","36.94376400000006 , -82.09033199999966",urban-urban,1732
"37.15409700000005 , -81.65562499999987","37.02518999999992 , -81.66329800000045",urban-urban,1834
"38.46894799999989 , -77.34364499999992","38.54965399999991 , -77.51930500000034",urban-urban,1627
"36.74724900000033 , -82.93728000000009","36.76607400000008 , -82.79553899999974",urban-urban,1918
"38.01156900000014 , -79.33836499999971","38.15568899999999 , -79.18345400000013",urban-urban,1625
"37.094139999999996 , -77.94223999999976","36.91688999999996 , -77.8855769999999",urban-urban,1983
"36.97754100000002 , -78.09830900000011","37.000413999999985 , -77.87807499999985",urban-urban,1855
"38.59259400000015 , -77.49557400000069","38.47970399999985 , -77.35775399999997",urban-urban,1984
"36.784546999999904 , -80.53083299999986","36.870784000000235 , -80.66050600000035",urban-urban,1593
"37.03537699999988 , -80.92398299999978","37.06316700000003 , -80.77830799999992",urban-urban,1748
"36.9547260000002 , -81.70861299999997","36.89248500000014 , -81.82127200000001",urban-urban,1704
"37.19991600000004 , -78.76138899999947","37.04506700000023 , -78.81134099999996",urban-urban,1769
"36.81297000000008 , -77.81906399999984","36.94300299999975 , -77.92341199999981",urban-urban,1742
"38.08437599999983 , -79.245567","38.24182799999978 , -79.19826500000008",urban-urban,1752
"36.98135000000008 , -77.87222499999989","37.08150499999968 , -78.03520799999987",urban-urban,1567
"36.71096100000009 , -79.47885700000016","36.56082700000023 , -79.55690700000035",urban-urban,1610
"37.09595500000028 , -78.85677799999998","37.211891000000016 , -78.71102200000003",urban-urban,1923
"36.949650999999854 , -81.7384449999999","36.83605599999991 , -81.88935200000007",urban-urban,1996
"36.9063710000001 , -82.13372899999989","36.925165999999706 , -82.33220799999953",urban-urban,1764
"37.02724900000007 , -78.72092199999966","36.97160899999972 , -78.50590599999991",urban-urban,1796
"38.57894000000007 , -77.48954500000013","38.54298430000013 , -77.32012720000023",urban-urban,1856
"38.552077999999874 , -77.3411739999997","38.52042999999979 , -77.5320040000003",urban-urban,1892
"38.81350400000008 , -77.25349599999994","38.82390299999981 , -77.42362899999975",urban-urban,1534
"36.79670900000021 , -82.79960899999972","36.74612459999976 , -82.9770211000002",urban-urban,1546
"38.543564000000046 , -77.4984209999998","38.533397600000015 , -77.29981540000023",urban-urban,1734
"37.05670799999997 , -80.80659399999989","37.0341029999999 , -80.94426300000008",urban-urban,1902
"36.9008690000002 , -82.31938399999986","36.91310300000004 , -82.11207199999984",urban-urban,1683
"38.19759100000002 , -77.37004599999983","38.134199299999906 , -77.18593299999993",urban-urban,1836
"36.717940000000006 , -79.30890500000008","36.87250199999995 , -79.27814499999992",urban-urban,2037
"36.949417999999866 , -81.72689199999995","36.881386000000106 , -81.89165199999968",urban-urban,1878
"36.81561699999967 , -82.60076100000012","36.90221899999976 , -82.51664200000036",urban-urban,1985
"38.57830199999977 , -77.49629500000005","38.58422400000001 , -77.3054799999998",urban-urban,1940
"38.55305909999996 , -77.35190650000007","38.58259900000014 , -77.5384650000006",urban-urban,2019
"38.03981299999987 , -77.19594499999972","38.113980000000055 , -77.36546399999986",urban-urban,2021
"38.56263600000015 , -77.54053800000007","38.4482049999999 , -77.4234810000001",urban-urban,1646
"37.016113999999924 , -81.7483720000006","37.04303400000004 , -81.86288200000003",urban-urban,1892
"37.00566299999984 , -77.8909170000002","36.99186400000022 , -78.098184",urban-urban,1785
"38.52435299999992 , -77.48271200000013","38.525433499999885 , -77.28966840000025",urban-urban,1658
"36.58598999999998 , -79.59702299999925","36.68992100000021 , -79.42510899999967",urban-urban,1537
"38.498843 , -77.44042200000003","38.622228599999886 , -77.5055344000004",urban-urban,1703
"38.51523999999979 , -77.4175870000007","38.655014799999954 , -77.3951008",urban-rural,1797
"37.78741800000003 , -78.3832579999998","37.72092799999998 , -78.03704200000001",rural-urban,2043
"36.801786000000064 , -81.88742200000023","36.93739100000003 , -81.68668800000002",rural-urban,1762
"36.70696099999997 , -75.96980099999998","36.73801040000004 , -76.25857310000009",urban-rural,2001
"36.819547999999926 , -81.87480000000012","36.91498100000002 , -81.6143669999999",urban-rural,1910
