origin,destination,area,ttpTravelTime
"47.0951851999999 , -122.26677189999988","47.14291949999978 , -122.54458769999998",urban-urban,1934
"46.90920669999994 , -117.5438117999999","46.75945599999991 , -117.64551950000005",urban-urban,2045
"47.46457940000014 , -118.48739460000046","47.275661400000075 , -118.58688850000009",urban-urban,2045
"46.882368999999954 , -119.04671189999998","46.86367599999979 , -118.75106439999936",urban-urban,1949
"48.00518099999991 , -119.23445799999973","48.061217999999975 , -119.50625899999976",urban-urban,2024
"46.2798599999999 , -123.09478699999984","46.14224429999997 , -122.97092410000008",urban-urban,1896
"46.15526280000028 , -117.32064829999989","46.284257900000085 , -117.20800670000004",urban-urban,1918
"47.97634600000014 , -117.81500200000016","48.11374330000016 , -117.71483050000019",urban-urban,1836
"46.601740000000135 , -118.64514100000002","46.56607400000009 , -118.89847900000008",urban-urban,1912
"47.79241299999991 , -119.89946899999934","47.59078400000002 , -119.94125300000042",urban-urban,1968
"47.144171700000086 , -122.5685202000001","47.08658839999979 , -122.30438590000014",urban-urban,1948
"46.53487299999996 , -123.74858500000008","46.57743300000001 , -123.52516379999993",urban-urban,1938
"46.594128200000185 , -120.59829520000002","46.57701999999993 , -120.31115590000002",urban-urban,1717
"47.15689400000001 , -122.35237499999974","46.99600500000004 , -122.47464699999983",urban-urban,1842
"48.301447 , -118.637638","48.13854899999993 , -118.67988400000027",urban-urban,1834
"47.686570999999965 , -119.10694240000008","47.48101109999962 , -119.17878609999984",urban-urban,2035
"47.40636990000001 , -122.25195950000013","47.3553492 , -121.97782359999994",urban-urban,1896
"46.69833480000016 , -123.63623850000032","46.596444500000096 , -123.82440719999991",urban-urban,1815
"47.20838979999988 , -122.3891026","46.997826000000074 , -122.3448229000003",urban-urban,1841
"46.881857600000025 , -118.72946259999992","46.911383699999995 , -119.01481219999997",urban-urban,1942
"47.183809999999895 , -122.40245250000049","46.999896200000066 , -122.33427820000011",urban-urban,1805
"46.548006900000274 , -117.31626319999967","46.4952146999999 , -117.52665340000006",urban-urban,1947
"47.96954679999988 , -118.67362950000022","48.149945999999744 , -118.6515780000004",urban-urban,2056
"47.47973269999993 , -119.0668724000002","47.678814999999595 , -119.04126199999978",urban-urban,1903
"47.234792299999945 , -117.73036929999996","47.13637129999992 , -117.9256290000001",urban-urban,2048
"46.23356600000007 , -121.05818900000021","46.28059540000005 , -120.81071329999976",urban-urban,1812
"47.15294369999995 , -122.48236909999977","47.085328000000274 , -122.21684800000008",urban-urban,1916
"46.75668830000001 , -123.51644930000005","46.64720460000022 , -123.6762446000013",urban-urban,1950
"47.45705449999996 , -122.16025660000004","47.27666840000003 , -122.24363070000007",urban-urban,2015
"46.28110850000009 , -117.23161230000004","46.16331930000054 , -117.30375815000008",urban-urban,1584
"47.32963189999995 , -122.3071429000001","47.40169690000009 , -122.0342591000006",urban-urban,2041
"46.41242260000018 , -117.50547979999985","46.55717790000033 , -117.44286770000056",urban-urban,1983
"47.29060809999996 , -118.77687870000005","47.463347700000135 , -118.49085470000045",urban-urban,2063
"47.184622999999895 , -122.44064700000021","46.99615130000004 , -122.48862500000045",urban-urban,1847
"47.23900959999989 , -122.54052979999983","47.060919000000055 , -122.45553899999993",urban-urban,1974
"46.15797330000014 , -117.04663239999978","46.291634700000124 , -116.99876289999983",urban-urban,1650
"47.14870570000005 , -117.3113183999996","47.091510700000136 , -117.53379820000008",urban-urban,1994
"47.45038850000027 , -122.25025560000002","47.35241199999988 , -122.01117250000003",urban-urban,2027
"48.695244100000004 , -117.84912899999998","48.75366349999989 , -118.05052070000023",urban-urban,1896
"46.97397340000014 , -117.69328129999978","46.8179404000005 , -117.58774010000043",urban-urban,2042
"47.944655000000104 , -117.9950400000001","48.01675950000025 , -117.78642569999974",urban-urban,2027
"47.9903229999999 , -119.43004299999974","47.990626000000034 , -119.14734349999998",urban-urban,1924
"47.25923710000186 , -122.2583312000001","47.43025099999988 , -122.12267459999991",urban-urban,2052
"46.48643730000028 , -117.45310439999982","46.41186300000005 , -117.62764999999993",urban-urban,1633
"47.2017980000003 , -122.4260749999999","47.01247000000028 , -122.41260899999992",urban-urban,1831
"46.53839380000009 , -123.71798249999992","46.580107599999984 , -123.50335149999962",urban-urban,1750
"47.119029900000065 , -122.62247370000014","47.104640699999884 , -122.35522750000001",urban-urban,1790
"47.99867900000003 , -119.20437299999986","48.019373999999985 , -119.49540299999977",urban-urban,1844
"47.1054620000002 , -122.36799899999984","47.09390499999982 , -122.64969200000017",urban-urban,1718
"46.70788510000017 , -123.70117589999977","46.58565340000007 , -123.82474209999968",urban-urban,1673
"48.638774299999895 , -119.02907349999984","48.518764000000004 , -119.17004599999997",urban-urban,1914
"47.713629200000156 , -119.08382599999997","47.49160399999996 , -119.06409900000007",urban-urban,2043
"46.99236150000004 , -122.57223669999925","47.14867470000008 , -122.43008549999982",urban-urban,2052
"47.1675016999998 , -122.44172080000003","46.97781099999981 , -122.53832600000015",urban-urban,1976
"46.99211760000016 , -122.61108240000006","47.114909000000175 , -122.41816500000017",urban-urban,2061
"47.38685570000004 , -122.13767059999998","47.197504999999936 , -122.22287500000043",urban-urban,2050
"47.082511850000046 , -122.66098630000008","47.04406800000002 , -122.3833529999999",urban-urban,2016
"47.19900200000002 , -122.31307500000003","47.02632219999988 , -122.44330179999963",urban-urban,2031
"46.34852360000039 , -117.76325569999977","46.33261380000015 , -118.00235969999956",urban-urban,1969
"47.185407199999936 , -117.42354630000041","47.03835740000044 , -117.53990119999993",urban-urban,2063
"47.20728939999982 , -117.22716969999968","47.188207499999926 , -117.48619949999956",urban-urban,2058
"47.17552539999992 , -122.59302220000012","47.120863200000265 , -122.3154270000003",urban-urban,2034
"47.070444800000125 , -122.39464900000034","47.117627600000006 , -122.64305090000013",urban-urban,1981
"47.124346399999936 , -122.64372099999996","47.114883000000006 , -122.37951579999995",urban-urban,1830
"46.44254499999999 , -118.66941899999978","46.6222746000001 , -118.60451619999996",urban-urban,1949
"46.757279800000006 , -117.6619325999999","46.90038639999997 , -117.5651526000002",urban-urban,1878
"46.19088760000079 , -117.25263980000028","46.30960059999998 , -117.13673439999998",urban-urban,1785
"47.04442240000047 , -122.39359440000061","47.203182500000075 , -122.51550560000013",urban-urban,1672
"47.47866290000012 , -118.30080939999974","47.40651959999984 , -118.62563030000024",urban-urban,1896
"47.69960900000001 , -119.49138900000037","47.88797099999995 , -119.5556549999997",urban-urban,1890
"48.11330700000016 , -117.71486950000019","47.976524099999914 , -117.85451110000014",urban-urban,2026
"47.508090499999625 , -118.35685269999964","47.410105600000215 , -118.63480210000026",urban-urban,1932
"47.13625840000012 , -122.52015429999986","47.00728299999996 , -122.26990099999996",urban-urban,2069
"47.06875739999993 , -122.31813900000002","47.20241790000008 , -122.49222739999996",urban-urban,1939
"47.97191300000014 , -117.80594900000017","48.12439670000015 , -117.7110858000002",urban-urban,2009
"46.27735070000017 , -120.79803579999987","46.22846790000007 , -121.05428200000023",urban-urban,1848
"46.548348999999995 , -118.04802199999979","46.38362679999997 , -117.98915130000005",urban-urban,1859
"46.9128206000002 , -117.42436949999974","46.90176350000017 , -117.65156890000016",urban-urban,1934
"48.12931710000006 , -117.70964329999995","47.97303300000015 , -117.81343600000017",urban-urban,2013
"47.00884619999995 , -122.32143980000008","47.201890799999916 , -122.43996109999998",urban-urban,1941
"47.21914150000008 , -122.42600519999945","47.017711899999945 , -122.34620300000014",urban-urban,2010
"47.415310099999814 , -122.2379703000005","47.408245000000036 , -121.94590700000055",urban-urban,1904
"47.12357460000009 , -122.50750789999961","47.05010900000005 , -122.2432588000004",urban-urban,1759
"46.73863200000016 , -123.56872400000036","46.66675829999982 , -123.82690119999934",urban-urban,1961
"47.432111699999915 , -122.1996671999998","47.36345410000004 , -121.92143230000003",urban-urban,2016
"47.05229729999998 , -122.30796280000001","47.160315999999874 , -122.51836299999962",urban-urban,1771
"48.49954599999999 , -119.17548900000006","48.61284620000004 , -119.01658910000003",urban-urban,2055
"47.935556000000005 , -119.51399700000009","47.728572000000106 , -119.48005699999969",urban-urban,2033
"47.97695850000018 , -117.83624769999983","47.920976000000266 , -118.07201400000014",urban-urban,1857
"46.63368579999993 , -123.81939679999992","46.72290000000014 , -123.5995660000004",urban-urban,1935
"46.16798949999992 , -122.9960243000002","46.308882999999966 , -123.11733500000022",urban-urban,1997
"47.023868999999905 , -122.28295499999992","47.11677470000013 , -122.54551769999978",urban-urban,1965
"47.951734600000194 , -117.97870349999984","48.02692659999996 , -117.74311419999977",urban-urban,1961
"46.30059430000017 , -117.1552742000001","46.255539200000094 , -117.35191930000012",urban-urban,1895
"46.60098260000006 , -123.8300094999997","46.71910900000039 , -123.67215399999976",urban-urban,1760
"47.2610145 , -118.76627330000005","47.2486841 , -118.47191409999988",urban-urban,2016
"48.581071600000236 , -117.28914149999991","48.73854249999996 , -117.33789489999995",urban-urban,1769
"46.14154459999984 , -122.94689060000024","46.2826709999999 , -123.09679999999983",urban-urban,1994
"47.04889719999997 , -122.55223009999983","47.15618549999999 , -122.32756469999998",urban-urban,1946
"48.428350000000066 , -118.38554099999949","48.316981399999946 , -118.19001080000008",urban-urban,2062
"46.171293600000794 , -117.27868480000028","46.30059430000017 , -117.1552742000001",urban-urban,1967
"47.31084859999971 , -118.7657811999996","47.4645436000002 , -118.4754775000002",urban-urban,1751
"47.29233639999996 , -118.76591920000007","47.45687820000009 , -118.50620760000056",urban-urban,1823
"47.38349999999987 , -121.98390270000007","47.414592699999965 , -122.25252979999907",urban-urban,2003
"47.09358090000163 , -122.68392900000029","47.12187040000003 , -122.35519090000003",urban-urban,2020
"46.438302100000094 , -117.63748919999986","46.51873949999993 , -117.43899769999993",urban-urban,1559
"46.118896000000156 , -117.07724969999975","46.248432599999994 , -116.99463660000002",urban-urban,1548
"46.16327319999998 , -117.31344670000048","46.28828570000008 , -117.19248580000003",urban-urban,1897
"47.81791899999984 , -119.57751599999963","48.000368999999935 , -119.48964099999982",urban-urban,2035
"47.81153009999996 , -119.06157180000005","47.611988800000006 , -119.07093919999991",urban-urban,2029
"47.235739000000045 , -117.59191220000045","47.21915639999994 , -117.82899329999998",urban-urban,2011
"47.53879889999989 , -119.15379600000021","47.75721219999982 , -119.12651759999994",urban-urban,2039
"47.36705490000017 , -122.0114912999999","47.40746900000003 , -122.27774379999997",urban-urban,2004
"46.25466539999997 , -118.32834479999995","46.41751830000004 , -118.31838849999949",urban-urban,1804
"46.252142900000145 , -116.99225359999983","46.12092839999998 , -117.0569014000001",urban-urban,1848
"46.30247970000021 , -117.15106379999999","46.18474750000026 , -117.22964699999986",urban-urban,1900
"46.16327319999998 , -117.31344670000048","46.304888 , -117.21883449999989",urban-urban,1983
"47.3474504999999 , -118.67054410000014","47.4651732000001 , -118.38668235000029",urban-urban,1771
"47.47873549999962 , -118.35673719999963","47.37956409999997 , -118.61078154999959",urban-urban,1547
"47.19157379999998 , -118.66482879999984","47.222709999999914 , -118.36533899999978",urban-urban,2037
"46.607327600000104 , -120.73402349999996","46.651345100000114 , -120.47942430000035",urban-rural,1830
"46.602493799999955 , -123.91815689999974","46.62237069999979 , -123.58710409999968",rural-urban,2000
"48.1005984999999 , -123.17774610000006","48.1307802000002 , -123.50224379999985",rural-urban,1788
"46.338046799999965 , -117.83686929999968","46.2541139 , -118.1197913999997",urban-rural,1940
"48.100479200000024 , -122.19317559999993","47.864773100000185 , -122.16533770000005",rural-urban,1719
