origin,destination,area,ttpTravelTime
"21.43825409999992 , -157.73807949999954","21.454096299999993 , -157.81677150000112",urban-urban,1302
"19.585506800000005 , -155.00608130000023","19.554680199999968 , -154.87891289999996",urban-urban,1359
"20.80186720000036 , -156.33959559999946","20.755436999999894 , -156.26932300000047",urban-urban,1439
"19.463978800000035 , -155.088961","19.561629999999916 , -155.14865999999984",urban-urban,1277
"21.01624099999994 , -156.58525700000047","20.889376999999918 , -156.51296669999934",urban-urban,2353
"21.30049339999996 , -157.69583960000028","21.268888900000075 , -157.8219449000001",urban-urban,1336
"19.539339999999957 , -154.90130000000053","19.6015833 , -154.98607209999972",urban-urban,1338
"19.718195800000053 , -155.94218470000072","19.717420000000022 , -156.05002000000007",urban-urban,1274
"21.301385499999906 , -158.05168219999968","21.320344600000084 , -157.97422359999962",urban-urban,1230
"20.928278699999854 , -156.6957776999996","21.006966000000077 , -156.5569979999986",urban-urban,2120
"19.14885999999992 , -155.73103999999992","19.03615000000006 , -155.78361000000075",urban-urban,1341
"22.01866999999998 , -159.67412999999928","22.1506399 , -159.63751010000027",urban-urban,1363
"19.629779800000048 , -155.9892702999997","19.718002399999925 , -155.92175459999942",urban-urban,1521
"21.38605339999993 , -157.72087729999976","21.454096299999993 , -157.81677150000112",urban-urban,1584
"20.73980369999992 , -156.4559529999995","20.602651000000037 , -156.42287300000058",urban-urban,1353
"19.047367599999998 , -155.80782669999962","19.16087000000002 , -155.75766999999965",urban-urban,1466
"21.438745199999904 , -158.01146679999977","21.467840999999982 , -158.09375100000034",urban-urban,1553
"19.53981910000001 , -154.91720089999978","19.593577799999974 , -154.97003210000003",urban-urban,1210
"19.713628299999954 , -155.13207479999906","19.698490000000014 , -154.99406000000027",urban-urban,1755
"19.684619999999956 , -155.54530999999992","19.60041590000009 , -155.57629420000012",urban-urban,2257
"19.593925700000053 , -154.9981652000003","19.553260799999915 , -154.8972644999998",urban-urban,1229
"19.70762090000008 , -155.07831880000006","19.68958000000002 , -154.9862099999998",urban-urban,1350
"21.011965999999916 , -156.5674089999993","20.880792699999912 , -156.54550639999962",urban-urban,2385
"19.729386000000005 , -155.61174100000053","19.710949999999993 , -155.51404999999966",urban-urban,2239
"22.072439999999887 , -159.66621000000046","21.976349999999925 , -159.65721000000013",urban-urban,1466
"19.76310100000012 , -155.4518381000005","19.77011910000072 , -155.58639539999987",urban-urban,1750
"19.482759999999914 , -155.10847999999982","19.522680000000015 , -155.04797000000042",urban-urban,1646
"19.582770000000004 , -154.92332999999977","19.495372499999903 , -155.03124040000014",urban-urban,1399
"21.65303940000006 , -157.98952859999946","21.700245599999928 , -157.99284120000016",urban-urban,1639
"20.70615200000005 , -156.34357600000072","20.775005999999987 , -156.24499200000014",urban-urban,1805
"19.756407099999883 , -155.45645479999948","19.739769999999904 , -155.56891999999982",urban-urban,2126
"21.48992700000004 , -158.1575531000001","21.504539899999955 , -158.01958600000026",urban-urban,2082
"19.859710700000022 , -155.64840520000035","19.822350800000006 , -155.72490439999973",urban-urban,1473
"21.429910400000022 , -157.80852909999976","21.45488659999998 , -157.73899570000088",urban-urban,1312
"22.142318300000003 , -159.6462248000002","21.97982599999993 , -159.65849300000016",urban-urban,2237
"19.802125300000018 , -155.70086599999976","19.70994600000005 , -155.54965330000024",urban-urban,2209
"19.7534235 , -155.56528580000034","19.66734999999996 , -155.5464799999999",urban-urban,2028
"21.549042700000058 , -158.14263309999964","21.55292289999997 , -158.01419650000003",urban-urban,1524
"19.84360770000005 , -155.75094629999958","19.832629999999888 , -155.63836999999975",urban-urban,1295
"21.31257620000019 , -157.99972110000076","21.305265400000003 , -158.11294299999986",urban-urban,1403
"21.266087499999898 , -157.8130560999997","21.298605699999946 , -157.67658000000014",urban-urban,1520
"19.60583010000003 , -154.97902950000028","19.547200000000046 , -154.90995000000038",urban-urban,1250
"20.882859999999955 , -156.28770599999987","20.766121999999932 , -156.25715400000027",urban-urban,2325
"21.31673610000009 , -157.97863929999954","21.2964663 , -158.10544759999996",urban-urban,1498
"22.147293500000007 , -159.63137030000016","21.962836600000003 , -159.70944309999953",urban-urban,2136
"20.996881700000042 , -156.54465639999998","20.872461499999986 , -156.51345440000014",urban-urban,1906
"19.73577 , -155.5069400000001","19.848589199999953 , -155.73934169999964",urban-urban,2186
"19.056419999999992 , -155.75687999999965","19.166830000000004 , -155.77070999999958",urban-urban,1231
"19.16079000000005 , -155.77305000000027","19.039390000000044 , -155.76756000000043",urban-urban,1254
"21.537352699999925 , -158.01557490000044","21.486048500000045 , -158.15532150000004",urban-urban,2195
"19.464539999999957 , -155.24966999999987","19.311541000000013 , -155.29611430000003",urban-urban,2103
"21.58253420000017 , -158.14273820000082","21.67017610000011 , -158.0155312999996",urban-urban,1631
"20.69250000000003 , -156.00388900000056","20.642233700000002 , -156.1074711",urban-urban,1353
"19.55744000000015 , -155.026600000001","19.549760000000056 , -155.10439000000048",urban-urban,1346
"21.97952299999993 , -159.65765900000017","22.091709999999974 , -159.67339999999993",urban-urban,1692
"21.497288450000006 , -158.11072885","21.439631899999906 , -158.0268980000001",urban-urban,1394
"19.622444699999956 , -155.1375164000008","19.704516299999977 , -155.06091389999966",urban-urban,1238
"19.506465099999968 , -155.0848925000006","19.57767529999992 , -154.9504760999998",urban-urban,1811
"21.005006399999967 , -156.64116439999987","20.981771800000033 , -156.54635750000082",urban-urban,1936
"21.286418499999986 , -157.84488029999935","21.303616499999983 , -157.7107631000011",urban-urban,1341
"19.91917000000006 , -155.6962400000007","19.796425500000044 , -155.6349052000003",urban-urban,1478
"21.308161899999973 , -158.01561710000058","21.296587699999996 , -158.1058109",urban-urban,1213
"19.56893 , -155.21696000000057","19.590964999999954 , -155.34260200000054",urban-urban,1281
"21.015607800000073 , -156.57514309999837","20.974309899999966 , -156.67877169999997",urban-urban,1384
"21.631224699999976 , -158.07125010000024","21.647421500000068 , -157.99468789999952",urban-urban,2299
"21.017803300000004 , -156.60872070000005","20.960173000000026 , -156.5379312000005",urban-urban,1688
"21.487259499999936 , -158.02169819999926","21.48620320000004 , -158.1423826000001",urban-urban,1987
"19.565802000000087 , -155.11742959999955","19.510534100000005 , -155.00258250000002",urban-urban,1433
"21.300893400000025 , -158.10322859999977","21.316717100000087 , -157.97870929999954",urban-urban,1442
"19.50633729999996 , -154.90477469999968","19.58949000000002 , -154.93028000000047",urban-urban,1305
"20.642074899999958 , -156.09587199999993","20.788718599999974 , -156.00449910000046",urban-urban,2090
"19.573935999999968 , -155.19310700000062","19.568460000000044 , -155.34434000000033",urban-urban,1429
"19.585839000000004 , -155.33980400000033","19.570929999999983 , -155.20550000000043",urban-urban,1360
"21.395665900000115 , -157.72055590000036","21.416528999999926 , -157.82565400000018",urban-urban,1275
"19.62543029999996 , -155.59006350000055","19.699510000000025 , -155.54628000000048",urban-urban,2156
"19.727556 , -155.61310600000056","19.79320520000001 , -155.67154559999977",urban-urban,2011
"19.53032549999995 , -154.96097319999996","19.525800000000004 , -155.08464000000043",urban-urban,1852
"19.559470000000008 , -155.14632999999986","19.550630000000027 , -155.00816999999964",urban-urban,1641
"20.649131999999906 , -156.06463200000042","20.73688850000013 , -155.98539919999993",urban-urban,1253
"20.92982839999993 , -156.3203675000002","20.750867000000124 , -156.27485189999817",urban-urban,2390
"19.715230000000016 , -154.9916700000003","19.699254800000013 , -155.13666389999983",urban-urban,1777
"19.733890000000063 , -155.6426000000004","19.732170000000043 , -155.5526500000002",urban-urban,2090
"19.04070000000008 , -155.7937900000008","19.140206100000093 , -155.74535140000052",urban-urban,1226
"19.522228199999972 , -154.88678629999995","19.600473500000017 , -154.98777830000046",urban-urban,1675
"20.644067499999913 , -156.0891517000003","20.723837999999958 , -155.99358600000042",urban-urban,1410
"19.16287999999998 , -155.76547000000008","19.08128950000001 , -155.8010751999996",urban-urban,1243
"19.14397270000009 , -155.71996760000061","19.053320000000017 , -155.81105000000056",urban-urban,1322
"20.67424299999998 , -156.04051500000054","20.76690849999998 , -155.984581399999",urban-urban,1330
"19.678391199999975 , -155.10102790000005","19.708111000000017 , -154.9892760000003",urban-urban,1691
"19.73934999999994 , -155.45297999999968","19.81145890000001 , -155.71349569999978",urban-urban,2400
"19.492598699999924 , -155.05358209999952","19.57307 , -154.91307999999978",urban-urban,1753
"21.962089999999996 , -159.70835999999946","22.086159999999975 , -159.66995000000006",urban-urban,1482
"19.703189999999985 , -155.46032000000045","19.689170000000026 , -155.54553000000047",urban-urban,1992
"19.159040000000054 , -155.7611300000007","19.03302000000002 , -155.77688000000055",urban-urban,1398
"20.738463999999976 , -155.9853330000005","20.639058700000007 , -156.11773760000008",urban-urban,1839
"19.569500000000087 , -155.00523000000035","19.546541199999968 , -154.86493959999999",urban-urban,1493
"21.02368800000005 , -156.61517200000077","20.953995499999984 , -156.5201478",urban-urban,2008
"20.993200000000023 , -156.66838830000037","20.996468900000046 , -156.55148989999998",urban-urban,1631
"19.773155699999982 , -155.62093730000035","19.722348299999993 , -155.55004710000009",urban-urban,1776
"21.97822999999993 , -159.65697000000017","22.150968600000017 , -159.64002190000014",urban-urban,2239
"19.742909999999984 , -155.64232000000067","19.76303410000002 , -155.55051139999978",urban-urban,1757
"21.320512400000005 , -157.79603209999974","21.265476199999863 , -157.71011359999946",urban-urban,1345
"21.31636920000005 , -157.95398849999992","21.311972099999988 , -157.88970680000074",urban-urban,1208
"20.779841999999995 , -156.3070069999999","20.91428540000013 , -156.3230161999983",urban-urban,1336
"20.67424299999998 , -156.04051500000054","20.784801199999965 , -155.9993576000003",urban-urban,1469
"20.881812099999937 , -156.4562138999998","20.996064500000028 , -156.5553671",urban-urban,2287
"19.42847199999992 , -155.1901497999997","19.509887600000017 , -155.11514639999993",urban-urban,1381
"19.455746399999963 , -154.97991259999935","19.57493000000002 , -155.06171999999992",urban-urban,2071
"19.454068600000078 , -155.2429890999998","19.295568799999984 , -155.30694949999992",urban-urban,2305
"19.788324799999973 , -155.6223300000002","19.717099999999995 , -155.5172600000008",urban-urban,1431
"19.047459999999955 , -155.7779099999996","19.166830000000004 , -155.77070999999958",urban-urban,1364
"19.76463169999998 , -155.6236953000003","19.756081499999965 , -155.5244351999997",urban-urban,1405
"19.766156599999864 , -155.6962107999989","19.760060000000028 , -155.6046399999998",urban-urban,2157
"19.500602799999914 , -155.10894600000043","19.52216999999997 , -155.18268999999984",urban-urban,1509
"19.69252000000002 , -155.68751999999978","19.77787000000008 , -155.6514000000004",urban-urban,2256
"22.093709999999973 , -159.67339999999996","21.961550000000017 , -159.67050000000037",urban-urban,1301
"20.650664199999987 , -156.08111129999944","20.783751099999975 , -155.99867010000028",urban-urban,1923
"19.721139999999977 , -155.44626000000025","19.807418499999894 , -155.46686699999955",urban-urban,1283
"21.26146239999999 , -157.7107578000005","21.29670630000002 , -157.80764779999984",urban-urban,1267
"20.837251999999935 , -156.27946300000048","20.7508863 , -156.2752099",urban-urban,2075
"19.319338700000138 , -155.2929978000004","19.43140180000004 , -155.2653630000004",urban-urban,1593
"21.364419499999972 , -158.0942386000002","21.31083820000003 , -158.00523700000002",urban-urban,1322
"19.707590399999994 , -155.92399419999896","19.681523900000002 , -156.0189678000004",urban-urban,1331
"20.91197170000015 , -156.5155251999998","21.0237135000001 , -156.58890739999848",urban-urban,2219
"19.747734000000722 , -155.6069133999999","19.865341500000028 , -155.72877790000018",urban-urban,2033
"19.610130100000006 , -154.9628894999995","19.510003000000133 , -155.0522203000003",urban-urban,1382
"19.491542300000013 , -154.90699300000003","19.54831999999997 , -154.86825",urban-urban,1272
"19.997199099999943 , -155.6186280999997","20.023321100000008 , -155.76334000000045",urban-urban,1269
"22.135684700000002 , -159.65560030000026","22.010769999999987 , -159.67609000000013",urban-urban,1228
"19.53507950000013 , -155.01306060000022","19.546149400000008 , -154.8642317999999",urban-urban,1622
"20.784912799999965 , -155.99957240000032","20.641109199999946 , -156.10402969999967",urban-urban,2274
"22.012389999999996 , -159.6774799999994","22.147293500000007 , -159.63137030000016",urban-urban,1457
"21.029859100000053 , -156.59852889999925","20.901428699999958 , -156.50806300000025",urban-urban,2353
"21.612445899999965 , -158.09411120000013","21.669037099999933 , -157.99706189999972",urban-urban,1811
"20.983559700000043 , -156.6738688000005","21.014054399999964 , -156.57093399999997",urban-urban,1287
"19.035509999999995 , -155.76945999999967","19.159577099999993 , -155.7546777000001",urban-urban,1286
"19.79500320000004 , -155.45958369999997","19.72235300000017 , -155.3761030000011",urban-urban,2370
"19.675299999999996 , -155.083","19.690097399999885 , -154.98361530000054",urban-urban,1701
"20.902937300000048 , -156.49106090000004","20.998439400000045 , -156.54579559999996",urban-urban,1670
"19.723868599999996 , -155.53241559999964","19.799617300000005 , -155.68893699999975",urban-urban,1455
"19.46131440000003 , -154.93044379999998","19.457805699999927 , -154.84153419999984",urban-urban,1374
"20.934121500000067 , -156.33806710000098","20.797672999999985 , -156.30789699999994",urban-urban,1455
"19.826780000000078 , -155.63640000000063","19.875809600000114 , -155.7222098000003",urban-urban,1504
"19.69252000000002 , -155.68751999999978","19.760089999999977 , -155.64508000000066",urban-urban,2133
"21.37964790000007 , -157.70599220000014","21.423161899999965 , -157.75199379999995",urban-urban,1255
"19.7449934000001 , -155.5905998000004","19.793016399999978 , -155.67457740000026",urban-urban,1320
"19.466047100000058 , -155.0936284","19.51927349999995 , -154.99534749999995",urban-urban,2399
"19.592882300000014 , -154.94470740000008","19.51636029999996 , -154.84795950000085",urban-urban,1201
"19.618756499999996 , -154.94635629999985","19.512109999999982 , -155.03556999999947",urban-urban,1385
"21.260730599999984 , -157.70972360000053","21.258292099999963 , -157.81846210000015",urban-urban,1297
"19.558460999999976 , -155.04571999999936","19.557397599999966 , -154.8849519999994",urban-urban,1933
"22.150882900000006 , -159.64253320000014","21.996770000000005 , -159.6766800000001",urban-urban,1533
"21.311754999999973 , -157.6740415000006","21.311261999999996 , -157.78594340000066",urban-urban,1619
"19.561417900000006 , -154.8893664","19.54055999999998 , -155.04687000000015",urban-urban,1826
"20.880859100000105 , -156.54553269999985","21.009240099999904 , -156.56779339999937",urban-urban,2364
"19.76013229999999 , -155.5325249","19.81296260000001 , -155.71544289999974",urban-urban,1309
"20.99208230000005 , -156.54388030000027","20.928656400000023 , -156.6904941000002",urban-urban,2239
"21.579773800000115 , -158.1552405000006","21.679830900000006 , -158.0379219999999",urban-urban,1288
"19.688780000000012 , -154.98928999999976","19.753550000000082 , -155.13251000000022",urban-urban,1937
"19.518397800000056 , -155.1878431000001","19.413647899999987 , -155.23874799999967",urban-rural,1469
"19.931422300000065 , -155.88634150000016","20.019844400000025 , -155.63957939999972",urban-rural,2224
"21.50182699999999 , -157.8843510000013","21.358963500000023 , -157.8058456999999",urban-rural,1822
"19.307687100000006 , -155.30433760000017","19.322969999999902 , -155.17840999999945",urban-rural,1772
"21.390162699999987 , -158.0638802999999","21.315425900000086 , -157.9859035999996",rural-urban,1489
"19.91388690000006 , -155.87133620000066","20.10998759999998 , -155.83281769999945",rural-urban,1863
"20.85694559999997 , -156.38290109999838","20.95333790000003 , -156.53349760000035",rural-urban,2131
"19.562259999999984 , -155.2566900000001","19.62055180000002 , -155.10633009999987",urban-rural,1350
"20.121611400000027 , -155.82620880000056","19.92396850000002 , -155.89078140000052",urban-rural,2049
