origin,destination,area,ttpTravelTime
"45.99634900000004 , -88.94991799999985","45.73721779999995 , -88.92274090000025",urban-urban,2027
"46.81788499999986 , -91.23793440000007","46.590208200002124 , -91.39290329999973",urban-urban,1934
"44.91331150000003 , -92.51756030000048","45.19122049999992 , -92.55991900000011",urban-urban,2016
"43.95364500000001 , -89.94774399999996","44.17031700000023 , -89.63792499999965",urban-urban,2028
"42.75384629999995 , -87.78225140000038","42.57254900000009 , -87.84516969999991",urban-urban,1920
"44.19492400000022 , -89.85824199999988","43.890084000000016 , -89.93011899999993",urban-urban,2028
"42.72239360000007 , -88.97009109999986","42.59227200000025 , -89.2127430000005",urban-urban,1752
"45.21767800000003 , -92.40645199999983","44.92393580000001 , -92.49162780000006",urban-urban,1960
"45.15706800000004 , -92.26039100000025","45.175671399999985 , -92.68543559999992",urban-urban,1951
"46.46197830000013 , -91.19797080000008","46.441463400000046 , -91.57274379999987",urban-urban,1895
"45.054733800000065 , -92.74890980000004","45.06233129999998 , -92.29849310000027",urban-urban,2020
"44.51221469999998 , -87.90109149999995","44.507132800000214 , -87.53191389999996",urban-urban,1853
"43.430210799999884 , -89.28381539999981","43.17597549999976 , -89.27413639999952",urban-urban,1739
"46.01363299999995 , -92.42065800000032","46.017863999999996 , -92.05001799999998",urban-urban,1829
"42.736124999999994 , -87.79600200000019","42.53740429999996 , -87.82372960000014",urban-urban,1931
"44.50163199999994 , -87.50933559999976","44.51894209999993 , -87.92174370000005",urban-urban,2032
"45.84210030000012 , -92.51863539999954","45.576852500000044 , -92.47477050000006",urban-urban,1891
"45.51249699999998 , -92.62592800000009","45.212411199999835 , -92.66015960000003",urban-urban,2051
"44.494423200000135 , -87.56237300000001","44.519064999999976 , -87.91143000000005",urban-urban,1802
"44.925164875000114 , -92.50220787500011","45.20095810000002 , -92.57530599999991",urban-urban,2020
"45.74327900000008 , -92.5482640999999","45.43990900000004 , -92.52336900000032",urban-urban,2064
"44.60086400000015 , -90.3964769999999","44.93268299999987 , -90.44452299999998",urban-urban,1992
"46.686738199999894 , -90.96021189999996","46.8808072000009 , -90.7713678999994",urban-urban,1934
"42.70086700000002 , -89.25408900000005","42.73061339999987 , -88.95784069999993",urban-urban,1683
"46.650881399999896 , -91.4072690000003","46.71218000000013 , -91.07281699999993",urban-urban,2056
"45.8720122000004 , -92.5714518000002","45.62137200000004 , -92.631556",urban-urban,1785
