origin,destination,area,ttpTravelTime
"39.174931000000015 , -92.08749500000016","39.39644199999999 , -92.07993699999999",urban-urban,1793
"37.07831099999994 , -90.62154400000034","36.92891800000003 , -90.62353300000012",urban-urban,1878
"38.713603999999926 , -94.10821699999993","38.854931999999806 , -93.98845499999965",urban-urban,1545
"37.13997199999996 , -90.23842400000011","37.01766300000001 , -90.36011899999997",urban-urban,2016
"36.651946 , -92.94168600000009","36.72243499999995 , -92.78137199999996",urban-urban,1816
"37.720397999999925 , -91.20657180000023","37.79644499999995 , -91.41684999999978",urban-urban,1723
"36.66743099999998 , -92.82718299999995","36.825671999999926 , -92.8323499999998",urban-urban,1894
"37.211628099999906 , -89.87146129999984","37.360138000000156 , -89.93764700000004",urban-urban,1893
"40.457904999999975 , -93.9731310000003","40.4160823 , -94.32515030000003",urban-urban,1973
"36.62066099999999 , -94.21407180000004","36.690701 , -94.32192400000008",urban-urban,1580
"39.527817999999556 , -94.25956199999996","39.524468000000105 , -93.99335480000015",urban-urban,1648
"39.699119000000074 , -93.30263399999981","39.55036400000023 , -93.20140899999967",urban-urban,1729
"37.03893900000007 , -89.85928399999979","37.164625799999946 , -89.8730886000003",urban-urban,1807
"36.667728000000004 , -92.88257500000002","36.72148900000005 , -92.68351399999973",urban-urban,1878
"38.978026000000014 , -91.27876699999997","39.126235000000065 , -91.27912700000022",urban-urban,1653
"36.90237400000003 , -91.09051900000011","36.74963699999999 , -91.06157400000012",urban-urban,1662
"37.71316280000001 , -92.05970590000035","37.78570699999984 , -92.2894499999997",urban-urban,1899
"36.55046500000026 , -91.9657470000003","36.60924300000005 , -91.77693799999986",urban-urban,1691
"36.71686399999998 , -92.00440600000016","36.861868999999935 , -91.96160900000056",urban-urban,1703
"37.53759199999993 , -94.07670499999979","37.565092000000035 , -93.86162899999998",urban-urban,1571
"36.585108999999754 , -91.91964699999987","36.76346600000004 , -91.96659100000002",urban-urban,1841
"39.65088399999987 , -92.70677499999974","39.68012300000002 , -92.52178500000011",urban-urban,1729
"37.03698769999998 , -90.1678411999998","37.018407999999994 , -90.34879999999981",urban-urban,1712
"39.671912999999954 , -92.49899999999988","39.67604449999991 , -92.72518480000001",urban-urban,1999
"37.82759050000004 , -92.15979270000007","37.65450229999991 , -92.07662660000035",urban-urban,1766
"37.298850999999914 , -93.77797600000017","37.44786429999982 , -93.7400109999996",urban-urban,1556
"38.7537619999998 , -94.03472699999983","38.84207679999999 , -93.87059080000003",urban-urban,1881
"39.314365000000045 , -93.73937900000016","39.495598700000045 , -93.73200980000055",urban-urban,1616
"37.0979809999998 , -90.40592200000006","37.11569499999996 , -90.23283700000036",urban-urban,1891
"39.4922079999998 , -92.11010799999966","39.274179999999944 , -92.04429699999972",urban-urban,1828
"37.57101939999987 , -89.52759430000006","37.57999940000008 , -89.71426699999952",urban-urban,1609
"37.01479700000001 , -90.20851200000004","36.97917600000011 , -90.02945900000017",urban-urban,2006
"36.78194499999987 , -91.21246199999989","36.77496 , -91.03224300000002",urban-urban,1641
"37.680297000000046 , -93.54767699999996","37.78181900000016 , -93.74354600000004",urban-urban,1971
"36.93767500000019 , -90.6271059999998","37.10078500000011 , -90.60952899999991",urban-urban,2048
"40.231075999999796 , -92.2557719999999","40.1975826 , -92.44890439999986",urban-urban,1625
"39.37349299999989 , -91.26937799999992","39.13376400000008 , -91.31428100000024",urban-urban,1974
"36.75702000000011 , -89.99905500000008","36.616696450000006 , -90.14715459999968",urban-urban,1737
"36.45155099999989 , -89.87250300000008","36.62787059999986 , -89.88311010000031",urban-urban,1682
"39.66885700000031 , -92.54435500000018","39.683619000000085 , -92.73823400000002",urban-urban,1687
"39.65792699999995 , -92.55990199999992","39.601045000000035 , -92.752296",urban-urban,2049
"36.993361099999944 , -90.04090599999982","36.95728139999993 , -90.20557430000012",urban-urban,1747
"36.70395899999991 , -94.30069","36.627048399999985 , -94.21280320000005",urban-urban,1583
"37.3139449999998 , -93.73653499999973","37.47531099999996 , -93.72729899999982",urban-urban,1576
"39.65919300000003 , -92.57052600000002","39.673732999999864 , -92.77542600000027",urban-urban,1779
"40.29153300000006 , -91.95637699999976","40.43092100000003 , -91.88222100000016",urban-urban,1647
"36.65879690000001 , -94.45340600000006","36.625355000000035 , -94.22574800000007",urban-urban,1935
"39.62067499999994 , -93.5821989999996","39.62578499999991 , -93.76322899999977",urban-urban,1540
"38.80035369999986 , -90.19123159999982","38.657486700000135 , -90.29011660000025",urban-urban,1567
"37.28705500000019 , -90.0160149999996","37.182401999999996 , -90.17910400000012",urban-urban,1685
"39.438907899999975 , -94.96046545000026","39.59925300000002 , -94.9328240000004",urban-urban,1720
