origin,destination,area,ttpTravelTime
"40.89905960000002 , -91.17916870000023","41.14564300000002 , -91.33148400000009",urban-urban,1995
"43.34257799999996 , -93.32966199999996","43.23523899999983 , -92.98442399999993",urban-urban,1892
"41.40984129999955 , -91.86656569999984","41.38776630000006 , -91.50372119999967",urban-urban,2004
"40.94455600000015 , -95.18217100000034","40.8613329999999 , -95.499196",urban-urban,2043
"42.03866650000016 , -90.22814149999996","42.00377600000001 , -90.50831600000001",urban-urban,1735
"41.31636700000009 , -94.80402700000013","41.02523400000008 , -94.81500699999985",urban-urban,1997
"41.07414699999987 , -91.29407800000043","41.067579399999985 , -90.97070880000021",urban-urban,1789
"43.212161000000066 , -95.5848919999999","43.49050699999971 , -95.60382400000012",urban-urban,1938
"43.34554889999987 , -92.90520739999988","43.31251299999999 , -93.28015800000016",urban-urban,1910
"40.929890699999945 , -95.07820410000001","40.68323899999991 , -95.12494799999949",urban-urban,1933
"40.77356800000011 , -95.75006199999929","40.88748800000006 , -95.47489299999964",urban-urban,2033
"41.945385099999854 , -90.99343609999974","41.68449180000008 , -91.02575380000016",urban-urban,1987
"40.756190000000075 , -94.5285079999998","41.03553200000002 , -94.50928300000004",urban-urban,2061
"43.37168900000004 , -93.40216700000025","43.31369089999986 , -93.00461129999982",urban-urban,1910
"42.89113060000002 , -92.07202560000009","42.856391000000016 , -91.71413100000055",urban-urban,2027
"43.28748500000009 , -95.66404900000023","43.30191329999999 , -96.00878220000003",urban-urban,1867
"40.845598000000024 , -94.67169399999995","41.114992999999934 , -94.6308389999999",urban-urban,2005
"41.132272999999834 , -91.37499700000008","41.09121999999999 , -91.04042299999973",urban-urban,1913
"43.47135299999983 , -95.86077000000017","43.21506755000006 , -95.84964332500012",urban-urban,1912
"40.70016200000007 , -95.08618100000017","40.95803000000022 , -95.07153000000032",urban-urban,1974
"40.899371000000095 , -95.53731800000004","40.93745200000018 , -95.19463299999977",urban-urban,2058
"40.970806000000096 , -95.06058199999985","40.915949000000026 , -95.39940000000026",urban-urban,2043
"42.75637800000019 , -95.83996600000084","43.055057000000176 , -95.8291750000002",urban-urban,2063
"41.138173299999984 , -91.3518816000002","41.12500699999989 , -91.04337299999969",urban-urban,1992
"41.139404999999954 , -91.37041999999985","41.10226099999998 , -91.02941199999954",urban-urban,1973
"41.20228800000004 , -95.06544500000015","41.186872 , -94.6868620000001",urban-urban,2000
"41.10338800000004 , -91.34123000000004","40.84158200000028 , -91.35906480000017",urban-urban,1937
"43.33758699999996 , -93.32962099999995","43.29452999999989 , -92.94518299999966",urban-urban,1905
"42.935916999999904 , -92.2532890000002","42.878401999999895 , -91.89886300000012",urban-urban,2049
"43.25797719999995 , -96.2757608999996","43.49124260000001 , -96.25413219999979",urban-urban,1650
"42.70687649999998 , -96.11629079999999","42.70901600000023 , -95.7414090000002",urban-urban,2026
"40.885198999999815 , -91.34712000000019","41.12908299999998 , -91.35179899999953",urban-urban,1783
"41.090865000000115 , -95.13774299999982","41.11544469999996 , -94.76851499999985",urban-urban,1999
"42.965694799999994 , -95.93839409999987","42.675559999999976 , -95.91919599999993",urban-urban,2014
"43.328106 , -93.39195400000001","43.327908000000214 , -92.97983299999989",urban-urban,1830
"42.85185250000017 , -95.7625900000001","43.12406300000018 , -95.76224699999979",urban-urban,1846
"43.272567999999815 , -95.60490899999989","43.301315699999996 , -95.97360000000002",urban-urban,1994
"41.06762419999992 , -90.97100080000027","41.07412499999988 , -91.33225800000042",urban-urban,1941
"40.76709709999997 , -91.87036200000001","40.76987310000009 , -91.56420870000014",urban-urban,1797
"41.20819399999992 , -91.24421199999986","40.96538115000009 , -91.23567865000093",urban-urban,1784
"41.044740599999834 , -91.00860460000018","41.07424499999997 , -91.37949599999993",urban-urban,2020
"40.60999280000001 , -92.24227919999984","40.85039500000019 , -92.19796700000036",urban-urban,1998
"42.931199999999855 , -96.13540000000037","42.66352180000003 , -96.10628639999999",urban-urban,1972
"41.259732000000206 , -95.26432499999964","40.98006600000003 , -95.2799009999997",urban-urban,2028
"43.142210999999975 , -95.97293900000028","43.14207899999996 , -96.31436700000023",urban-urban,1670
"43.447265 , -95.682044","43.192895000000114 , -95.70325699999994",urban-urban,1845
"40.77988100000011 , -94.54781500000021","40.73955799999996 , -94.1929980000003",urban-urban,2070
