origin,destination,area,ttpTravelTime
"44.806394 , -74.97616299999969","44.85947900000012 , -74.61801000000021",urban-urban,2052
"42.19340799999987 , -79.5026099999998","42.00035299999993 , -79.50498100000043",urban-urban,1606
"44.70963499999991 , -74.92644300000069","44.50839599999992 , -75.16037200000027",urban-urban,1944
"42.10834600000014 , -78.87422000000002","42.325434000000065 , -78.8970770000006",urban-urban,2066
"44.56072699999994 , -75.08291799999994","44.79645500000004 , -74.94912899999974",urban-urban,1826
"42.334570000000134 , -79.4823250000001","42.25384000000006 , -79.16702099999993",urban-urban,1886
"40.910934000000076 , -72.99202799999989","40.908281900000055 , -72.77836780000017",urban-urban,1834
"44.512828999999904 , -74.70669800000054","44.76458099999993 , -74.71474599999975",urban-urban,2052
"44.86107699999996 , -74.35727400000016","44.88532299999996 , -74.69671100000001",urban-urban,1791
"42.711781700000316 , -78.30815359999973","42.47171500000004 , -78.20529499999978",urban-urban,2067
"44.482923000000014 , -75.76072700000002","44.62810700000003 , -75.45840100000059",urban-urban,1951
"43.172214000000004 , -78.21138400000008","43.17798830000001 , -78.55722680000004",urban-urban,1915
"44.573005999999985 , -75.13753800000003","44.82653999999971 , -75.21361100000026",urban-urban,1875
"42.481892099999854 , -79.34256699999985","42.29413100000001 , -79.49254200000017",urban-urban,1695
"44.83802099999996 , -74.59457600000022","44.60287999999995 , -74.45400900000006",urban-urban,2016
"44.70114300000022 , -74.52409200000015","44.717987999999856 , -74.86913199999985",urban-urban,2042
"42.07175799999995 , -77.70360900000017","42.14749400000001 , -77.37864400000025",urban-urban,2045
"42.30673199999996 , -79.47468599999985","42.326078000000074 , -79.18197360000035",urban-urban,1740
"44.62267949999979 , -75.48796850000093","44.43499900000002 , -75.74999800000018",urban-urban,2057
"40.938570000000134 , -72.81665439999982","40.95289500000001 , -73.04084449999995",urban-urban,2065
"44.87539900000003 , -74.37829899999986","44.85256100000012 , -74.71542200000003",urban-urban,1956
"42.37566099999996 , -78.89490299999997","42.226324000000005 , -78.66953699999996",urban-urban,2069
"43.26193100000015 , -78.59916400000037","43.21303580000022 , -78.90339429999993",urban-urban,1839
"42.341245000000036 , -79.26402200000021","42.33067880000014 , -79.60227040000002",urban-urban,1934
"44.72738999999988 , -75.12070300000029","44.846742999999975 , -74.81944000000003",urban-urban,1845
"44.7123850000001 , -74.71165499999996","44.667678999999985 , -74.3814840000001",urban-urban,1757
"42.37136400000013 , -78.2512549999998","42.624543600000116 , -78.30934029999946",urban-urban,2030
"42.25116399999987 , -79.24051600000037","42.04527700000004 , -79.07481599999986",urban-urban,2039
"44.495382000000106 , -75.39774900000002","44.57839099999985 , -75.05061899999974",urban-urban,2009
"42.470586999999995 , -78.7480620000001","42.23646299999997 , -78.72095100000026",urban-urban,1929
"42.32132300000011 , -79.42423500000015","42.09216500000023 , -79.41221499999997",urban-urban,1720
"44.6021939999999 , -73.62853099999988","44.81537100000035 , -73.67963399999974",urban-urban,1950
"41.77435300000012 , -73.58643300000004","41.95966910000048 , -73.6620875000001",urban-urban,1695
"40.86433230000005 , -73.2346171","40.954164100000135 , -73.39846590000006",urban-urban,1879
"44.77431900000002 , -75.23471600000015","44.62591579999996 , -75.53907719999991",urban-urban,1942
"41.988367 , -74.85387799999998","41.76693900000014 , -74.88752200000008",urban-urban,2020
"42.11834490000004 , -79.5417912000001","42.08920200000003 , -79.25088299999986",urban-urban,1863
"44.82191400000005 , -74.0376630000001","44.87996300000009 , -74.36201499999993",urban-urban,1888
